time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
13.2470, 0.1277, 0.9308, 0.2863, -0.0380, -0.0098, 0.7884, 507041, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, 0.0337, 159, 163
13.2620, 0.1277, 0.9308, 0.2863, -0.0380, -0.0098, 0.7884, 507041, 0.0444, -0.3127, -0.1034, -0.0337, -0.0979, 0.1109, 0.0337, 159, 163
13.2940, -0.2798, 1.1789, -0.0712, 0.0003, -0.0099, 0.7889, 507081, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.0663, 160, 161
13.3090, -0.2798, 1.1789, -0.0712, 0.0003, -0.0099, 0.7889, 507081, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.0663, 160, 161
13.3250, 0.3322, 0.7996, -0.0347, 0.0176, -0.0098, 0.7891, 507101, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.0825, 163, 158
13.3410, 0.3322, 0.7996, -0.0347, 0.0176, -0.0098, 0.7891, 507101, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.0825, 163, 158
13.3720, -0.3115, 0.6668, 0.0591, 0.0442, -0.0099, 0.7894, 507141, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.1143, 170, 151
13.3870, -0.0296, 1.0437, -0.0516, 0.0726, -0.0087, 0.7894, 507181, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.1453, 161, 161
13.4030, -0.0296, 1.0437, -0.0516, 0.0726, -0.0087, 0.7894, 507181, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.1453, 161, 161
13.4340, 0.0392, 0.5018, 0.2881, 0.0895, -0.0094, 0.7898, 507201, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.1605, 171, 151
13.4500, -0.3387, 1.2450, -0.2664, 0.1290, -0.0099, 0.7901, 507241, 0.0444, -0.3128, -0.1034, -0.0338, -0.0981, 0.1107, 0.1899, 157, 166
13.4650, -0.3387, 1.2450, -0.2664, 0.1290, -0.0099, 0.7901, 507241, 0.0444, -0.3127, -0.1034, -0.0337, -0.0980, 0.1108, 0.1899, 157, 166
13.4810, 0.4158, 0.7494, 0.1140, 0.1452, -0.0094, 0.7903, 507261, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2041, 160, 163
13.5120, -0.2220, 0.9077, -0.1201, 0.1721, -0.0103, 0.7906, 507301, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.2315, 161, 163
13.5280, -0.2220, 0.9077, -0.1201, 0.1721, -0.0103, 0.7906, 507301, 0.0444, -0.3127, -0.1034, -0.0337, -0.0979, 0.1108, 0.2315, 161, 163
13.5440, -0.0255, 0.5064, 0.0675, 0.1951, -0.0098, 0.7908, 507341, 0.0443, -0.3128, -0.1035, -0.0338, -0.0981, 0.1109, 0.2572, 170, 155
13.5590, -0.0255, 0.5064, 0.0675, 0.1951, -0.0098, 0.7908, 507341, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.2572, 170, 155
13.5900, -0.1962, 0.7072, 0.1142, 0.2080, -0.0108, 0.7912, 507361, 0.0443, -0.3127, -0.1035, -0.0339, -0.0979, 0.1109, 0.2694, 166, 159
13.6060, -0.2688, 0.8149, -0.0048, 0.2381, -0.0094, 0.7912, 507401, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, 0.2924, 161, 166
13.6220, -0.2688, 0.8149, -0.0048, 0.2381, -0.0094, 0.7912, 507401, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2924, 161, 166
13.6530, -0.0578, 0.9870, -0.2121, 0.2688, -0.0087, 0.7915, 507441, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, 0.3133, 160, 168
13.6690, -0.0548, 0.9136, -0.0484, 0.2826, -0.0089, 0.7910, 507461, 0.0443, -0.3126, -0.1034, -0.0338, -0.0983, 0.1108, 0.3229, 158, 171
13.6840, -0.0548, 0.9136, -0.0484, 0.2826, -0.0089, 0.7910, 507461, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3229, 158, 171
13.7000, -0.4016, 0.7319, -0.0011, 0.3079, -0.0068, 0.7919, 507501, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1107, 0.3405, 164, 167
13.7310, -0.0387, 1.0426, -0.2051, 0.3220, -0.0061, 0.7917, 507521, 0.0444, -0.3126, -0.1034, -0.0338, -0.0980, 0.1108, 0.3484, 153, 178
13.7470, -0.0387, 1.0426, -0.2051, 0.3220, -0.0061, 0.7917, 507521, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3484, 153, 178
13.7620, 0.0750, 0.3782, 0.1244, 0.3491, -0.0040, 0.7922, 507561, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.3623, 163, 170
13.7940, 0.3612, 0.3637, 0.0035, 0.3665, -0.0042, 0.7915, 507601, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1109, 0.3737, 162, 172
13.8090, 0.3612, 0.3637, 0.0035, 0.3665, -0.0042, 0.7915, 507601, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.3737, 162, 172
13.8250, -0.2295, 0.0973, 0.1290, 0.3725, -0.0040, 0.7919, 507621, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, 0.3785, 166, 169
13.8400, -0.2295, 0.0973, 0.1290, 0.3725, -0.0040, 0.7919, 507621, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3785, 166, 169
13.8720, 0.2164, 0.7080, -0.2078, 0.3876, -0.0033, 0.7919, 507661, 0.0444, -0.3126, -0.1034, -0.0338, -0.0981, 0.1107, 0.3859, 152, 183
13.8870, -0.0968, 0.3274, 0.0704, 0.3962, -0.0037, 0.7922, 507681, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3886, 160, 176
13.9030, -0.0968, 0.3274, 0.0704, 0.3962, -0.0037, 0.7922, 507681, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3886, 160, 176
13.9190, 0.2371, 0.5609, -0.1892, 0.4088, -0.0042, 0.7934, 507721, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1109, 0.3920, 153, 184
13.9500, 0.1605, -0.3959, 0.2618, 0.4156, -0.0052, 0.7940, 507761, 0.0444, -0.3126, -0.1034, -0.0338, -0.0980, 0.1108, 0.3926, 169, 170
13.9650, 0.1605, -0.3959, 0.2618, 0.4156, -0.0052, 0.7940, 507761, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, 0.3926, 169, 170
13.9810, 0.0951, 0.0758, -0.0562, 0.4147, -0.0056, 0.7948, 507781, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3919, 166, 172
14.0120, 0.0951, 0.0758, -0.0562, 0.4147, -0.0056, 0.7948, 507781, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, 0.3919, 166, 172
14.0280, 0.2758, -0.2368, 0.3169, 0.4170, -0.0058, 0.7953, 507821, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1109, 0.3884, 162, 176
14.0430, 0.2758, -0.2368, 0.3169, 0.4170, -0.0058, 0.7953, 507821, 0.0443, -0.3126, -0.1034, -0.0338, -0.0980, 0.1107, 0.3884, 162, 176
14.0590, 0.1382, -0.0363, -0.0226, 0.4149, -0.0049, 0.7962, 507841, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3856, 162, 176
14.0900, 0.3602, -0.2156, 0.2505, 0.4112, -0.0058, 0.7962, 507881, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1107, 0.3780, 161, 177
14.1060, 0.3602, -0.2156, 0.2505, 0.4112, -0.0058, 0.7962, 507881, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3780, 161, 177
14.1220, -0.3970, 0.2682, -0.2016, 0.4075, -0.0068, 0.7971, 507921, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3678, 155, 182
14.1530, 0.3236, -0.0793, 0.0543, 0.4070, -0.0059, 0.7974, 507941, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1108, 0.3617, 158, 179
14.1680, 0.3236, -0.0793, 0.0543, 0.4070, -0.0059, 0.7974, 507941, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3617, 158, 179
14.1840, -0.4010, -0.1191, -0.0906, 0.4002, -0.0061, 0.7983, 507981, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.3476, 159, 178
14.2000, -0.4010, -0.1191, -0.0906, 0.4002, -0.0061, 0.7983, 507981, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.3476, 159, 178
14.2310, 0.3518, -0.3371, -0.0997, 0.3918, -0.0068, 0.7985, 508001, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.3397, 159, 177
14.2470, -0.3166, -0.3900, 0.0680, 0.3765, -0.0070, 0.7992, 508041, 0.0444, -0.3126, -0.1034, -0.0338, -0.0981, 0.1109, 0.3220, 161, 174
14.2620, -0.3166, -0.3900, 0.0680, 0.3765, -0.0070, 0.7992, 508041, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3220, 161, 174
14.2930, 0.0339, -0.5435, -0.0008, 0.3592, -0.0066, 0.7999, 508081, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.3021, 161, 173
14.3090, -0.1554, -0.6494, 0.1752, 0.3498, -0.0079, 0.8004, 508101, 0.0443, -0.3126, -0.1034, -0.0337, -0.0981, 0.1109, 0.2913, 160, 173
14.3250, -0.1554, -0.6494, 0.1752, 0.3498, -0.0079, 0.8004, 508101, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.2913, 160, 173
14.3400, 0.1255, -0.5722, -0.1898, 0.3248, -0.0072, 0.8006, 508141, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, 0.2682, 159, 173
14.3720, -0.0473, -1.1875, 0.1580, 0.3112, -0.0079, 0.8006, 508161, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, 0.2560, 166, 165
14.3870, -0.0473, -1.1875, 0.1580, 0.3112, -0.0079, 0.8006, 508161, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, 0.2560, 166, 165
14.4030, -0.0992, -0.3427, -0.2828, 0.2848, -0.0073, 0.8013, 508201, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, 0.2302, 158, 171
14.4340, 0.2373, -1.1130, 0.1180, 0.2606, -0.0075, 0.8025, 508241, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.2027, 169, 159
14.4500, 0.2373, -1.1130, 0.1180, 0.2606, -0.0075, 0.8025, 508241, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2027, 169, 159
14.4650, -0.2349, -0.4825, -0.2688, 0.2429, -0.0080, 0.8027, 508261, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.1885, 164, 163
14.4810, -0.2349, -0.4825, -0.2688, 0.2429, -0.0080, 0.8027, 508261, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.1885, 164, 163
14.5120, 0.0833, -1.2294, 0.2398, 0.2077, -0.0087, 0.8030, 508301, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.1590, 170, 155
14.5280, -0.4639, -0.4370, -0.1204, 0.1923, -0.0094, 0.8030, 508321, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.1438, 164, 161
14.5430, -0.4639, -0.4370, -0.1204, 0.1923, -0.0094, 0.8030, 508321, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, 0.1438, 164, 161
14.5590, 0.2887, -0.9991, 0.1537, 0.1632, -0.0087, 0.8037, 508361, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, 0.1127, 164, 160
14.5900, -0.4145, -0.7862, -0.0825, 0.1489, -0.0087, 0.8041, 508381, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.0969, 165, 158
14.6060, -0.4145, -0.7862, -0.0825, 0.1489, -0.0087, 0.8041, 508381, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1109, 0.0969, 165, 158
14.6210, 0.2567, -1.0378, -0.0218, 0.1197, -0.0082, 0.8046, 508421, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.0647, 162, 161
14.6530, -0.1930, -0.9069, 0.0847, 0.0878, -0.0086, 0.8055, 508461, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.0320, 163, 159
14.6680, -0.1930, -0.9069, 0.0847, 0.0878, -0.0086, 0.8055, 508461, 0.0443, -0.3127, -0.1033, -0.0338, -0.0980, 0.1108, 0.0320, 163, 159
14.6840, 0.2897, -0.7198, -0.0581, 0.0726, -0.0079, 0.8055, 508481, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, 0.0156, 156, 166
14.7000, 0.2897, -0.7198, -0.0581, 0.0726, -0.0079, 0.8055, 508481, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.0156, 156, 166
14.7310, -0.0414, -0.8717, 0.1505, 0.0581, -0.0079, 0.8058, 508501, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, -0.0008, 161, 160
14.7460, -0.0065, -0.6553, -0.2156, 0.0279, -0.0072, 0.8067, 508541, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.0337, 155, 167
14.7620, -0.0065, -0.6553, -0.2156, 0.0279, -0.0072, 0.8067, 508541, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.0337, 155, 167
14.7930, -0.1739, -0.8523, 0.0382, 0.0119, -0.0079, 0.8070, 508561, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.0500, 156, 165
14.8090, 0.0500, -0.6978, -0.2043, -0.0234, -0.0082, 0.8074, 508601, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.0825, 158, 163
14.8250, 0.0500, -0.6978, -0.2043, -0.0234, -0.0082, 0.8074, 508601, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.0825, 158, 163
14.8400, 0.0113, -1.1523, 0.2578, -0.0604, -0.0087, 0.8079, 508641, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.1143, 168, 153
14.8710, -0.2137, -0.7394, -0.2564, -0.0777, -0.0086, 0.8088, 508661, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.1299, 167, 155
14.8870, -0.2137, -0.7394, -0.2564, -0.0777, -0.0086, 0.8088, 508661, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1299, 167, 155
14.9030, 0.1344, -0.6617, -0.2002, -0.0918, -0.0086, 0.8084, 508681, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.1453, 152, 170
14.9340, -0.0056, -0.6015, -0.2777, -0.1414, -0.0091, 0.8088, 508741, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.1899, 158, 166
14.9490, -0.0056, -0.6015, -0.2777, -0.1414, -0.0091, 0.8088, 508741, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, -0.1899, 158, 166
14.9650, 0.2279, -1.1442, 0.1779, -0.1587, -0.0091, 0.8093, 508761, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.2041, 171, 152
14.9810, 0.2279, -1.1442, 0.1779, -0.1587, -0.0091, 0.8093, 508761, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.2041, 171, 152
15.0120, -0.2220, -0.7891, 0.1175, -0.1749, -0.0082, 0.8098, 508781, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.2180, 165, 159
15.0280, 0.3932, -0.7813, -0.1008, -0.2042, -0.0077, 0.8100, 508821, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.2446, 162, 164
15.0430, 0.3932, -0.7813, -0.1008, -0.2042, -0.0077, 0.8100, 508821, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.2446, 162, 164
15.0740, -0.1080, -0.7980, 0.1003, -0.2173, -0.0079, 0.8104, 508841, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.2572, 166, 160
15.0900, 0.0172, -0.3182, -0.2139, -0.2386, -0.0079, 0.8111, 508881, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, -0.2812, 158, 169
15.1060, 0.0172, -0.3182, -0.2139, -0.2386, -0.0079, 0.8111, 508881, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1106, -0.2812, 158, 169
15.1210, 0.1255, -0.9867, 0.2500, -0.2630, -0.0080, 0.8123, 508921, 0.0444, -0.3126, -0.1034, -0.0339, -0.0981, 0.1108, -0.3031, 172, 156
15.1530, -0.1903, -0.3852, -0.3115, -0.2754, -0.0086, 0.8125, 508941, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3133, 161, 167
15.1680, -0.1903, -0.3852, -0.3115, -0.2754, -0.0086, 0.8125, 508941, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.3133, 161, 167
15.1840, 0.2763, -0.9448, 0.2193, -0.2976, -0.0080, 0.8130, 508981, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, -0.3320, 169, 161
15.1990, 0.2763, -0.9448, 0.2193, -0.2976, -0.0080, 0.8130, 508981, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1109, -0.3320, 169, 161
15.2310, -0.4174, -0.1339, -0.1368, -0.3070, -0.0086, 0.8131, 509001, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3405, 159, 172
15.2460, 0.2277, -0.5155, 0.0954, -0.3234, -0.0073, 0.8137, 509041, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1108, -0.3557, 165, 166
15.2620, 0.2277, -0.5155, 0.0954, -0.3234, -0.0073, 0.8137, 509041, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1107, -0.3557, 165, 166
15.2930, 0.0269, 0.0817, -0.1844, -0.3360, -0.0077, 0.8144, 509081, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1108, -0.3684, 164, 168
15.3090, -0.0847, -0.1201, -0.1406, -0.3402, -0.0070, 0.8144, 509101, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.3737, 159, 173
15.3240, -0.0847, -0.1201, -0.1406, -0.3402, -0.0070, 0.8144, 509101, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.3737, 159, 173
15.3400, -0.0255, -0.2188, 0.0032, -0.3522, -0.0073, 0.8159, 509141, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.3825, 169, 165
15.3710, -0.0801, 0.1210, -0.2486, -0.3564, -0.0072, 0.8158, 509161, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.3859, 158, 175
15.3870, -0.0801, 0.1210, -0.2486, -0.3564, -0.0072, 0.8158, 509161, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.3859, 158, 175
15.4030, -0.1003, -0.4370, 0.1887, -0.3679, -0.0077, 0.8170, 509201, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.3906, 173, 162
15.4340, 0.2516, -0.2599, 0.0417, -0.3756, -0.0087, 0.8173, 509241, 0.0443, -0.3127, -0.1034, -0.0340, -0.0982, 0.1106, -0.3926, 167, 168
15.4490, 0.2516, -0.2599, 0.0417, -0.3756, -0.0087, 0.8173, 509241, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.3926, 167, 168
15.4650, -0.1024, -0.2564, 0.1126, -0.3789, -0.0084, 0.8180, 509261, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.3926, 169, 167
15.4810, -0.1024, -0.2564, 0.1126, -0.3789, -0.0084, 0.8180, 509261, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3926, 169, 167
15.5120, 0.1903, 0.3524, -0.2078, -0.3800, -0.0082, 0.8186, 509301, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1109, -0.3905, 160, 175
15.5270, -0.2271, -0.0492, 0.1234, -0.3786, -0.0082, 0.8187, 509321, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1107, -0.3884, 162, 173
15.5430, -0.2271, -0.0492, 0.1234, -0.3786, -0.0082, 0.8187, 509321, 0.0444, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, -0.3884, 162, 173
15.5740, 0.0126, 0.5196, -0.2285, -0.3733, -0.0089, 0.8200, 509361, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3821, 161, 174
15.5900, 0.1793, -0.3373, 0.2938, -0.3679, -0.0091, 0.8217, 509401, 0.0443, -0.3127, -0.1034, -0.0337, -0.0982, 0.1108, -0.3732, 168, 166
15.6060, 0.1793, -0.3373, 0.2938, -0.3679, -0.0091, 0.8217, 509401, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.3732, 168, 166
15.6210, -0.3502, 0.1736, -0.0726, -0.3679, -0.0089, 0.8221, 509421, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1109, -0.3678, 169, 166
15.6520, -0.0865, 0.4134, -0.1817, -0.3662, -0.0096, 0.8221, 509441, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3617, 159, 175
15.6680, -0.0865, 0.4134, -0.1817, -0.3662, -0.0096, 0.8221, 509441, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.3617, 159, 175
15.6840, -0.3567, 0.0782, 0.0941, -0.3627, -0.0098, 0.8234, 509481, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.3476, 170, 165
15.6990, -0.3567, 0.0782, 0.0941, -0.3627, -0.0098, 0.8234, 509481, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.3476, 170, 165
15.7310, -0.0777, 0.2906, -0.0825, -0.3578, -0.0110, 0.8236, 509501, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3397, 166, 168
15.7460, -0.1425, 0.1489, 0.2250, -0.3447, -0.0106, 0.8243, 509541, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.3220, 166, 167
15.7620, -0.1425, 0.1489, 0.2250, -0.3447, -0.0106, 0.8243, 509541, 0.0444, -0.3126, -0.1033, -0.0338, -0.0980, 0.1107, -0.3220, 166, 167
15.7930, -0.0016, 0.2196, 0.2024, -0.3374, -0.0108, 0.8248, 509561, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3123, 169, 164
15.8090, 0.0417, 0.3790, 0.1559, -0.3143, -0.0105, 0.8245, 509601, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.2913, 159, 172
15.8240, 0.0417, 0.3790, 0.1559, -0.3143, -0.0105, 0.8245, 509601, 0.0444, -0.3127, -0.1034, -0.0339, -0.0979, 0.1108, -0.2913, 159, 172
15.8400, -0.1873, 0.6494, -0.2715, -0.2953, -0.0110, 0.8250, 509641, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.2682, 165, 165
15.8710, 0.1739, 0.6451, -0.1263, -0.2861, -0.0105, 0.8248, 509661, 0.0443, -0.3126, -0.1034, -0.0338, -0.0980, 0.1109, -0.2560, 159, 170
15.8870, 0.1739, 0.6451, -0.1263, -0.2861, -0.0105, 0.8248, 509661, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.2560, 159, 170
15.9020, -0.3107, 0.7152, -0.0457, -0.2693, -0.0113, 0.8259, 509701, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.2302, 164, 164
15.9340, -0.1441, 0.6134, -0.1153, -0.2606, -0.0113, 0.8259, 509721, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, -0.2166, 164, 164
15.9490, -0.1441, 0.6134, -0.1153, -0.2606, -0.0113, 0.8259, 509721, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.2166, 164, 164
15.9650, -0.2250, 0.3637, 0.1887, -0.2388, -0.0106, 0.8261, 509761, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.1885, 173, 154
15.9810, -0.2250, 0.3637, 0.1887, -0.2388, -0.0106, 0.8261, 509761, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.1885, 173, 154
16.0120, -0.0374, 1.0534, -0.2083, -0.2093, -0.0106, 0.8262, 509801, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.1590, 156, 170
16.0270, 0.0032, 0.5478, 0.2739, -0.1937, -0.0108, 0.8269, 509821, 0.0444, -0.3127, -0.1034, -0.0338, -0.0978, 0.1109, -0.1438, 160, 165
16.0430, 0.0032, 0.5478, 0.2739, -0.1937, -0.0108, 0.8269, 509821, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.1438, 160, 165
16.0740, 0.0231, 0.8104, -0.2639, -0.1642, -0.0108, 0.8271, 509861, 0.0443, -0.3126, -0.1034, -0.0339, -0.0982, 0.1108, -0.1127, 161, 163
16.0900, 0.2489, 0.4389, 0.1357, -0.1511, -0.0105, 0.8269, 509881, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.0969, 162, 162
16.1050, 0.2489, 0.4389, 0.1357, -0.1511, -0.0105, 0.8269, 509881, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.0969, 162, 162
16.1210, -0.3650, 0.8641, -0.2008, -0.1271, -0.0110, 0.8273, 509921, 0.0444, -0.3127, -0.1035, -0.0339, -0.0979, 0.1108, -0.0647, 162, 161
16.1520, 0.0935, 0.5978, 0.1253, -0.0991, -0.0112, 0.8276, 509961, 0.0444, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.0320, 168, 154
16.1680, 0.0935, 0.5978, 0.1253, -0.0991, -0.0112, 0.8276, 509961, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.0320, 168, 154
16.1840, -0.2873, 0.9222, 0.0091, -0.0826, -0.0124, 0.8278, 509981, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.0156, 162, 160
16.2150, 0.1037, 0.9464, -0.0124, -0.0449, -0.0108, 0.8273, 510021, 0.0444, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.0173, 160, 162
