time (s), accel_x (m/s^2), accel_y (m/s^2), accel_z (m/s^2), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), mocap_counter, counter, desired x, desired y, desired z, desired yaw,planner x,planner y,planner z,1,2,3
3.061,0,0,0,0,0,0,-0.001,0.0644,-0.2595,-0.0171,0.001,0.0136,341,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0137,-0.6586
3.081,0,0,0,0,0,0,-0.0011,0.064,-0.2598,-0.017,0.001,0.0136,342,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
3.1,0,0,0,0,0,0,-0.0013,0.0636,-0.26,-0.0166,0.0009,0.0135,343,46042,-0.0015,0,0.001,0,0,0,0,1.0602,0.0136,-0.6586
3.121,0,0,0,0,0,0,-0.0016,0.0633,-0.2601,-0.0169,0.0009,0.0135,344,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0137,-0.6586
3.141,0,0,0,0,0,0,-0.0018,0.063,-0.2604,-0.0168,0.0009,0.0139,345,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6587
3.161,0,0,0,0,0,0,-0.002,0.0627,-0.2605,-0.0165,0.0004,0.0141,346,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.18,0,0,0,0,0,0,-0.0021,0.0623,-0.2606,-0.0166,-0.0001,0.0144,347,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6585
3.2,0,0,0,0,0,0,-0.0024,0.0621,-0.2607,-0.0163,-0.001,0.0146,348,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.221,0,0,0,0,0,0,-0.0026,0.0618,-0.2608,-0.0163,-0.0018,0.0153,349,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.241,0,0,0,0,0,0,-0.0028,0.0615,-0.2608,-0.0161,-0.0029,0.0155,350,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0135,-0.6586
3.261,0,0,0,0,0,0,-0.003,0.0613,-0.2606,-0.0158,-0.004,0.0149,351,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6585
3.281,0,0,0,0,0,0,-0.0031,0.0611,-0.2606,-0.0156,-0.0048,0.0142,352,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6587
3.3,0,0,0,0,0,0,-0.0034,0.0608,-0.2606,-0.0159,-0.0049,0.0145,353,46042,-0.0016,0,0.001,0,0,0,0,1.0601,0.0136,-0.6586
3.321,0,0,0,0,0,0,-0.0036,0.0606,-0.2604,-0.0154,-0.0049,0.0147,354,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.341,0,0,0,0,0,0,-0.0039,0.0605,-0.2603,-0.0155,-0.005,0.0157,355,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.361,0,0,0,0,0,0,-0.004,0.0602,-0.2602,-0.0152,-0.0053,0.016,356,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.381,0,0,0,0,0,0,-0.0042,0.0601,-0.26,-0.0149,-0.0057,0.0159,357,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.4,0,0,0,0,0,0,-0.0045,0.0599,-0.2599,-0.0147,-0.0063,0.0165,358,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.421,0,0,0,0,0,0,-0.0046,0.0598,-0.2597,-0.0149,-0.0064,0.0173,359,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
3.441,0,0,0,0,0,0,-0.0049,0.0596,-0.2595,-0.0144,-0.0065,0.0173,360,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.461,0,0,0,0,0,0,-0.005,0.0595,-0.2594,-0.0146,-0.0067,0.0173,361,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.481,0,0,0,0,0,0,-0.0052,0.0594,-0.2592,-0.0145,-0.0072,0.0168,362,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.5,0,0,0,0,0,0,-0.0053,0.0594,-0.259,-0.0144,-0.0072,0.0161,363,46042,-0.0015,0,0.001,0,0,0,0,1.0601,0.0136,-0.6586
3.521,0,0,0,0,0,0,-0.0054,0.0592,-0.2591,-0.0141,-0.0074,0.0163,364,46042,-0.0013,0,0.0008,0,0,0,0,1.0601,0.0136,-0.6587
3.54,0,0,0,0,0,0,-0.0055,0.0592,-0.2588,-0.0139,-0.0074,0.0168,365,46042,-0.0016,0,0.001,0,0,0,0,1.0601,0.0135,-0.6586
3.561,0,0,0,0,0,0,-0.0055,0.0593,-0.2588,-0.0138,-0.0075,0.0173,366,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0137,-0.6586
3.581,0,0,0,0,0,0,-0.0057,0.0593,-0.2588,-0.0136,-0.008,0.0176,367,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6587
3.6,0,0,0,0,0,0,-0.0058,0.0593,-0.2588,-0.0135,-0.008,0.018,368,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.621,0,0,0,0,0,0,-0.0059,0.0594,-0.2588,-0.0134,-0.008,0.0184,369,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.641,0,0,0,0,0,0,-0.006,0.0596,-0.2587,-0.0135,-0.0078,0.0186,370,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0137,-0.6586
3.661,0,0,0,0,0,0,-0.0059,0.0596,-0.2587,-0.0132,-0.0074,0.0178,371,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6587
3.681,0,0,0,0,0,0,-0.006,0.0596,-0.2587,-0.0131,-0.0074,0.0172,372,46042,-0.0016,0,0.001,0,0,0,0,1.0601,0.0135,-0.6586
3.7,0,0,0,0,0,0,-0.006,0.0598,-0.2586,-0.013,-0.0075,0.017,373,46042,-0.0014,0,0.0008,0,0,0,0,1.0602,0.0137,-0.6586
3.721,0,0,0,0,0,0,-0.0061,0.0599,-0.2587,-0.013,-0.0072,0.0175,374,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.741,0,0,0,0,0,0,-0.0061,0.06,-0.2587,-0.0127,-0.0068,0.0171,375,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.761,0,0,0,0,0,0,-0.0061,0.0601,-0.2589,-0.0128,-0.0069,0.0173,376,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.781,0,0,0,0,0,0,-0.0061,0.0604,-0.2589,-0.0124,-0.0077,0.0176,377,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.8,0,0,0,0,0,0,-0.0061,0.0606,-0.2591,-0.0123,-0.0077,0.0183,378,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
3.821,0,0,0,0,0,0,-0.006,0.0607,-0.2592,-0.0123,-0.0082,0.0182,379,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0135,-0.6586
3.841,0,0,0,0,0,0,-0.006,0.061,-0.2592,-0.0119,-0.0081,0.0179,380,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
3.861,0,0,0,0,0,0,-0.006,0.0613,-0.2593,-0.0117,-0.0074,0.0181,381,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6587
3.881,0,0,0,0,0,0,-0.006,0.0615,-0.2594,-0.0117,-0.007,0.0179,382,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.9,0,0,0,0,0,0,-0.0058,0.0616,-0.2593,-0.0115,-0.0071,0.0171,383,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0135,-0.6586
3.921,0,0,0,0,0,0,-0.0058,0.062,-0.2593,-0.0111,-0.0075,0.0164,384,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
3.941,0,0,0,0,0,0,-0.0057,0.0624,-0.2593,-0.0113,-0.0073,0.0166,385,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0137,-0.6586
3.961,0,0,0,0,0,0,-0.0057,0.0627,-0.2592,-0.0109,-0.0075,0.0164,386,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
3.981,0,0,0,0,0,0,-0.0056,0.0631,-0.2592,-0.0109,-0.0076,0.0163,387,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4,0,0,0,0,0,0,-0.0055,0.0635,-0.2592,-0.0109,-0.0073,0.0163,388,46042,-0.0014,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
4.021,0,0,0,0,0,0,-0.0054,0.064,-0.2592,-0.0106,-0.0077,0.0159,389,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.041,0,0,0,0,0,0,-0.0052,0.0644,-0.2592,-0.0105,-0.008,0.0161,390,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.061,0,0,0,0,0,0,-0.0051,0.0649,-0.259,-0.0105,-0.0082,0.0163,391,46042,-0.0016,0,0.001,0,0,0,0,1.0601,0.0136,-0.6585
4.081,0,0,0,0,0,0,-0.0049,0.0654,-0.259,-0.0102,-0.0081,0.0168,392,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
4.1,0,0,0,0,0,0,-0.0048,0.0658,-0.2589,-0.0102,-0.0081,0.0167,393,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6587
4.121,0,0,0,0,0,0,-0.0046,0.0663,-0.2587,-0.01,-0.008,0.0168,394,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.141,0,0,0,0,0,0,-0.0044,0.0669,-0.2585,-0.0096,-0.0076,0.0166,395,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.161,0,0,0,0,0,0,-0.0043,0.0674,-0.2584,-0.0096,-0.0071,0.0162,396,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.181,0,0,0,0,0,0,-0.004,0.0679,-0.2582,-0.0093,-0.0065,0.0162,397,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.2,0,0,0,0,0,0,-0.0038,0.0685,-0.258,-0.0089,-0.0066,0.0159,398,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.221,0,0,0,0,0,0,-0.0036,0.0691,-0.2577,-0.009,-0.0063,0.016,399,46042,-0.0014,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
4.241,0,0,0,0,0,0,-0.0033,0.0698,-0.2575,-0.0087,-0.0062,0.0155,400,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.261,0,0,0,0,0,0,-0.0031,0.0702,-0.2572,-0.0083,-0.006,0.0145,401,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.281,0,0,0,0,0,0,-0.0028,0.0708,-0.257,-0.0083,-0.0053,0.0142,402,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.3,0,0,0,0,0,0,-0.0026,0.0716,-0.2567,-0.0078,-0.0044,0.0134,403,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0137,-0.6586
4.321,0,0,0,0,0,0,-0.0024,0.0721,-0.2565,-0.0076,-0.0034,0.0122,404,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.341,0,0,0,0,0,0,-0.0021,0.0727,-0.2563,-0.0072,-0.0032,0.0115,405,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0135,-0.6586
4.361,0,0,0,0,0,0,-0.0018,0.0734,-0.2561,-0.0071,-0.0031,0.0111,406,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6585
4.381,0,0,0,0,0,0,-0.0016,0.074,-0.2559,-0.0066,-0.0031,0.0106,407,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.4,0,0,0,0,0,0,-0.0014,0.0745,-0.2557,-0.0068,-0.0029,0.0105,408,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.421,0,0,0,0,0,0,-0.0013,0.0751,-0.2553,-0.0061,-0.0028,0.0099,409,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6585
4.441,0,0,0,0,0,0,-0.0011,0.0758,-0.2549,-0.006,-0.0025,0.0092,410,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.461,0,0,0,0,0,0,-0.0009,0.0764,-0.2544,-0.0059,-0.0022,0.0084,411,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.481,0,0,0,0,0,0,-0.0006,0.0769,-0.2538,-0.0056,-0.002,0.0079,412,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.5,0,0,0,0,0,0,-0.0005,0.0776,-0.2531,-0.0056,-0.0017,0.0079,413,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.521,0,0,0,0,0,0,-0.0003,0.0782,-0.2523,-0.0053,-0.0017,0.0074,414,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0137,-0.6586
4.541,0,0,0,0,0,0,-0.0002,0.0786,-0.2515,-0.0051,-0.0014,0.0075,415,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.561,0,0,0,0,0,0,-0.0001,0.0791,-0.2507,-0.0046,-0.0015,0.0064,416,46042,-0.0014,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
4.581,0,0,0,0,0,0,0,0.0796,-0.25,-0.0045,-0.0016,0.0064,417,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.6,0,0,0,0,0,0,0,0.0801,-0.2492,-0.0042,-0.0022,0.0055,418,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.621,0,0,0,0,0,0,0.0001,0.0805,-0.2487,-0.004,-0.0028,0.0049,419,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.641,0,0,0,0,0,0,0.0001,0.0809,-0.248,-0.0039,-0.0031,0.0047,420,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.661,0,0,0,0,0,0,0.0001,0.0814,-0.2473,-0.0036,-0.0038,0.0044,421,46042,-0.0013,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
4.681,0,0,0,0,0,0,0.0001,0.0817,-0.2468,-0.0035,-0.0039,0.0048,422,46042,-0.0015,0,0.001,0,0,0,0,1.0602,0.0137,-0.6586
4.7,0,0,0,0,0,0,0.0001,0.0819,-0.2462,-0.0033,-0.0044,0.0047,423,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0135,-0.6586
4.721,0,0,0,0,0,0,0,0.0822,-0.2457,-0.0029,-0.005,0.0047,424,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.741,0,0,0,0,0,0,0,0.0826,-0.2451,-0.003,-0.0053,0.0041,425,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.761,0,0,0,0,0,0,0,0.0828,-0.2446,-0.0025,-0.0059,0.0031,426,46042,-0.0014,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6587
4.781,0,0,0,0,0,0,-0.0002,0.0829,-0.2442,-0.0025,-0.0061,0.0023,427,46042,-0.0016,0,0.001,0,0,0,0,1.0601,0.0136,-0.6585
4.8,0,0,0,0,0,0,-0.0003,0.0831,-0.2439,-0.0025,-0.0066,0.0022,428,46042,-0.0013,0,0.0008,0,0,0,0,1.0601,0.0136,-0.6586
4.821,0,0,0,0,0,0,-0.0004,0.0833,-0.2434,-0.002,-0.0065,0.002,429,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6587
4.841,0,0,0,0,0,0,-0.0005,0.0833,-0.2433,-0.0019,-0.0071,0.0018,430,46042,-0.0014,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.861,0,0,0,0,0,0,-0.0005,0.0833,-0.2431,-0.0018,-0.0076,0.0018,431,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0135,-0.6586
4.881,0,0,0,0,0,0,-0.0007,0.0833,-0.2429,-0.0015,-0.0076,0.0022,432,46042,-0.0015,0,0.001,0,0,0,0,1.0601,0.0136,-0.6585
4.9,0,0,0,0,0,0,-0.0007,0.0833,-0.243,-0.0014,-0.0084,0.0027,433,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.921,0,0,0,0,0,0,-0.0007,0.0833,-0.2429,-0.0014,-0.0093,0.0033,434,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
4.941,0,0,0,0,0,0,-0.0007,0.0831,-0.2427,-0.0012,-0.0095,0.0028,435,46042,-0.0014,0,0.0008,0,0,0,0,1.0602,0.0136,-0.6586
4.961,0,0,0,0,0,0,-0.0007,0.0829,-0.2427,-0.0012,-0.0094,0.0025,436,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6586
4.981,0,0,0,0,0,0,-0.0007,0.0827,-0.2426,-0.001,-0.0095,0.0018,437,46042,-0.0015,0,0.0009,0,0,0,0,1.0601,0.0136,-0.6586
5,0,0,0,0,0,0,-0.0007,0.0822,-0.2425,-0.0007,-0.0097,0.0016,438,46042,-0.0014,0,0.0009,0,0,0,0,1.0601,0.0135,-0.6586
5.021,0,0,0,0,0,0,-0.0006,0.082,-0.2422,-0.0005,-0.0101,0.0013,439,46042,-0.0015,0,0.0009,0,0,0,0,1.0602,0.0136,-0.6585
5.041,0,0,0,0,0,0,-0.0005,0.0816,-0.2422,-0.0007,-0.0102,0.0018,440,46042,-0.0013,0,0.0004,0,0,0,-0.0028,1.0602,0.0137,-0.6586
5.061,0,0,0,0,0,0,-0.0005,0.0812,-0.2421,-0.0005,-0.0104,0.0028,441,46042,-0.0019,0,0,0,0,0,-0.0054,1.0601,0.0136,-0.6586
5.081,0,0,0,0,0,0,-0.0005,0.0809,-0.2421,-0.0007,-0.0103,0.0038,442,46042,-0.0019,0,-0.001,0,0,0,-0.0081,1.0601,0.0136,-0.6586
5.1,0,0,0,0,0,0,-0.0004,0.0805,-0.2421,-0.0004,-0.0099,0.0053,443,46042,-0.0026,0,-0.0019,0,0,0,-0.0107,1.0602,0.0136,-0.6587
5.121,0,0,0,0,0,0,-0.0003,0.0801,-0.2421,-0.0006,-0.0096,0.0066,444,46042,-0.0031,0,-0.003,0,0,0,-0.0132,1.0601,0.0136,-0.6586
5.141,0,0,0,0,0,0,-0.0001,0.0794,-0.2422,-0.0004,-0.009,0.0074,445,46042,-0.0037,0,-0.0043,0,0,0,-0.016,1.0602,0.0136,-0.6586
5.161,0,0,0,0,0,0,0,0.0789,-0.2421,-0.0003,-0.0093,0.0085,446,46042,-0.0045,-0.0001,-0.0056,0,0,0,-0.0186,1.0601,0.0136,-0.6586
5.181,0,0,0,0,0,0,0.0003,0.0784,-0.2422,-0.0002,-0.0095,0.0093,447,46042,-0.0052,-0.0001,-0.0071,0,0,0,-0.0213,1.0602,0.0136,-0.6585
5.2,0,0,0,0,0,0,0.0005,0.0779,-0.2423,-0.0005,-0.0094,0.0103,448,46042,-0.0059,-0.0001,-0.0087,0,0,0,-0.0239,1.0601,0.0137,-0.6587
5.22,0,0,0,0,0,0,0.0008,0.0773,-0.2423,-0.0001,-0.0093,0.0109,449,46042,-0.0069,-0.0001,-0.0102,0,0,0,-0.0264,1.0602,0.0136,-0.6586
5.241,0,0,0,0,0,0,0.001,0.0768,-0.2423,-0.0004,-0.0093,0.012,450,46042,-0.0077,-0.0001,-0.012,0,0,0,-0.029,1.0602,0.0136,-0.6586
5.261,0,0,0,0,0,0,0.0012,0.0763,-0.2423,-0.0004,-0.0087,0.0129,451,46042,-0.0087,-0.0001,-0.0136,0,0,0,-0.0318,1.0601,0.0137,-0.6586
5.281,0,0,0,0,0,0,0.0015,0.0757,-0.2423,-0.0001,-0.0082,0.0135,452,46042,-0.0095,-0.0001,-0.0155,0,0,0,-0.0345,1.0601,0.0136,-0.6586
5.3,0,0,0,0,0,0,0.0019,0.0751,-0.2421,-0.0002,-0.0077,0.0145,453,46042,-0.0106,-0.0001,-0.0172,0,0,0,-0.0371,1.0602,0.0135,-0.6585
5.321,0,0,0,0,0,0,0.0022,0.0747,-0.242,0,-0.0071,0.0153,454,46042,-0.0114,-0.0001,-0.0191,0,0,0,-0.0396,1.0602,0.0136,-0.6586
5.341,0,0,0,0,0,0,0.0026,0.0742,-0.2419,0.0004,-0.0062,0.0162,455,46042,-0.0126,-0.0002,-0.0209,0,0,0,-0.0424,1.0602,0.0136,-0.6586
5.361,0,0,0,0,0,0,0.0029,0.0737,-0.2417,0.0004,-0.0059,0.017,456,46042,-0.0135,-0.0002,-0.0229,0,0,0,-0.045,1.0601,0.0136,-0.6586
5.381,0,0,0,0,0,0,0.0032,0.0732,-0.2416,0.0007,-0.0055,0.0177,457,46042,-0.0145,-0.0002,-0.0248,0,0,0,-0.0477,1.0601,0.0135,-0.6586
5.4,0,0,0,0,0,0,0.0037,0.0728,-0.2412,0.0006,-0.0049,0.0181,458,46042,-0.0155,-0.0002,-0.0267,0,0,0,-0.0503,1.0601,0.0137,-0.6586
5.421,0,0,0,0,0,0,0.0041,0.0723,-0.2411,0.0006,-0.0041,0.0175,459,46042,-0.0165,-0.0002,-0.0287,0,0,0,-0.0528,1.0601,0.0136,-0.6586
5.441,0,0,0,0,0,0,0.0045,0.0719,-0.2409,0.001,-0.0035,0.0172,460,46042,-0.0176,-0.0002,-0.0306,0,0,0,-0.0556,1.0601,0.0135,-0.6586
5.461,0,0,0,0,0,0,0.0049,0.0716,-0.2405,0.0009,-0.003,0.0171,461,46042,-0.0186,-0.0002,-0.0326,0,0,0,-0.0582,1.0601,0.0136,-0.6585
5.481,0,0,0,0,0,0,0.0053,0.0713,-0.2404,0.001,-0.0023,0.0177,462,46042,-0.0197,-0.0003,-0.0346,0,0,0,-0.0609,1.0601,0.0136,-0.6586
5.5,0,0,0,0,0,0,0.0057,0.071,-0.2401,0.0008,-0.0012,0.0187,463,46042,-0.0208,-0.0003,-0.0366,0,0,0,-0.0635,1.0601,0.0136,-0.6585
5.521,0,0,0,0,0,0,0.0061,0.0707,-0.2399,0.0012,0.0001,0.0193,464,46042,-0.0216,-0.0003,-0.0387,0,0,0,-0.066,1.0602,0.0136,-0.6586
5.541,0,0,0,0,0,0,0.0065,0.0704,-0.2397,0.0011,0.0016,0.0197,465,46042,-0.0229,-0.0003,-0.0407,0,0,0,-0.0688,1.0601,0.0136,-0.6585
5.56,0,0,0,0,0,0,0.0069,0.0702,-0.2394,0.0014,0.0028,0.0191,466,46042,-0.0237,-0.0003,-0.0429,0,0,0,-0.0714,1.0602,0.0137,-0.6586
5.581,0,0,0,0,0,0,0.0072,0.0698,-0.2393,0.0016,0.0039,0.0191,467,46042,-0.025,-0.0003,-0.0447,0,0,0,-0.0739,1.0601,0.0135,-0.6587
5.6,0,0,0,0,0,0,0.0076,0.0696,-0.2392,0.0018,0.0049,0.0186,468,46042,-0.0258,-0.0003,-0.047,0,0,0,-0.0767,1.0601,0.0136,-0.6585
5.62,0,0,0,0,0,0,0.008,0.0695,-0.2391,0.002,0.0058,0.0186,469,46042,-0.0269,-0.0003,-0.049,0,0,0,-0.0792,1.0602,0.0136,-0.6586
5.641,0,0,0,0,0,0,0.0082,0.0692,-0.2392,0.0022,0.0069,0.0185,470,46042,-0.0281,-0.0004,-0.051,0,0,0,-0.0818,1.0601,0.0136,-0.6586
5.661,0,0,0,0,0,0,0.0085,0.069,-0.2393,0.0023,0.0075,0.0185,471,46042,-0.029,-0.0004,-0.0532,0,0,0,-0.0846,1.0601,0.0136,-0.6585
5.681,0,0,0,0,0,0,0.0087,0.069,-0.2394,0.0025,0.0081,0.0192,472,46042,-0.0302,-0.0004,-0.0552,0,0,0,-0.0873,1.0601,0.0136,-0.6586
5.7,0,0,0,0,0,0,0.0089,0.069,-0.2396,0.0027,0.0083,0.0193,473,46042,-0.0311,-0.0004,-0.0574,0,0,0,-0.0899,1.0602,0.0136,-0.6585
5.721,0,0,0,0,0,0,0.009,0.0689,-0.2398,0.0026,0.0085,0.0191,474,46042,-0.0322,-0.0004,-0.0595,0,0,0,-0.0924,1.0601,0.0136,-0.6586
5.741,0,0,0,0,0,0,0.0091,0.069,-0.24,0.0026,0.0088,0.0187,475,46042,-0.0333,-0.0004,-0.0616,0,0,0,-0.0952,1.0601,0.0135,-0.6586
5.761,0,0,0,0,0,0,0.0092,0.0689,-0.2403,0.0028,0.009,0.018,476,46042,-0.0343,-0.0004,-0.0638,0,0,0,-0.0978,1.0601,0.0136,-0.6586
5.781,0,0,0,0,0,0,0.0091,0.069,-0.2407,0.0027,0.0091,0.0174,477,46042,-0.0354,-0.0005,-0.0658,0,0,0,-0.1005,1.0601,0.0136,-0.6586
5.8,0,0,0,0,0,0,0.0092,0.069,-0.2411,0.0028,0.0097,0.0169,478,46042,-0.0363,-0.0005,-0.0681,0,0,0,-0.1031,1.0601,0.0136,-0.6586
5.821,0,0,0,0,0,0,0.0091,0.069,-0.2415,0.0029,0.0105,0.0162,479,46042,-0.0375,-0.0005,-0.0701,0,0,0,-0.1056,1.0601,0.0136,-0.6585
5.841,0,0,0,0,0,0,0.0089,0.0692,-0.2421,0.0029,0.011,0.0159,480,46042,-0.0384,-0.0005,-0.0724,0,0,0,-0.1084,1.0601,0.0136,-0.6585
5.861,0,0,0,0,0,0,0.0087,0.0692,-0.2426,0.0031,0.0112,0.016,481,46042,-0.0395,-0.0005,-0.0745,0,0,0,-0.111,1.0601,0.0136,-0.6586
5.881,0,0,0,0,0,0,0.0086,0.0693,-0.2431,0.0034,0.0113,0.0154,482,46042,-0.0406,-0.0005,-0.0766,0,0,0,-0.1137,1.0601,0.0135,-0.6585
5.9,0,0,0,0,0,0,0.0083,0.0695,-0.2437,0.0034,0.0116,0.0151,483,46042,-0.0415,-0.0005,-0.0789,0,0,0,-0.1163,1.0602,0.0136,-0.6586
5.921,0,0,0,0,0,0,0.0079,0.0697,-0.2442,0.0038,0.0122,0.0147,484,46042,-0.0426,-0.0005,-0.081,0,0,0,-0.1188,1.0601,0.0137,-0.6586
5.941,0,0,0,0,0,0,0.0076,0.0698,-0.2448,0.0041,0.0122,0.0143,485,46042,-0.0436,-0.0006,-0.0832,0,0,0,-0.1216,1.0601,0.0136,-0.6586
5.961,0,0,0,0,0,0,0.0072,0.0699,-0.2453,0.0043,0.0119,0.0137,486,46042,-0.0447,-0.0006,-0.0854,0,0,0,-0.1242,1.0601,0.0135,-0.6586
5.981,0,0,0,0,0,0,0.0068,0.0701,-0.2458,0.0048,0.0122,0.0135,487,46042,-0.0457,-0.0006,-0.0876,0,0,0,-0.1269,1.0602,0.0137,-0.6586
6,0,0,0,0,0,0,0.0062,0.0703,-0.2464,0.005,0.0119,0.0132,488,46042,-0.0467,-0.0006,-0.0898,0,0,0,-0.1295,1.0602,0.0136,-0.6586
