time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad)
22.7300, -4.9233, -0.3158, -5.1410, 0.1834, 0.5784, 0.6018, 44890, -0.0986, -0.9390, -1.2417, -2.7042, -0.1700, -0.5407
22.7500, -4.9233, -0.3158, -5.1410, 0.1834, 0.5784, 0.6018, 44890, -0.1060, -0.9431, -1.2187, -2.7961, -0.2008, -0.4320
22.7700, -4.7547, -0.2758, -5.2240, 0.2278, 0.4683, 0.5117, 44910, -0.1130, -0.9450, -1.1949, -2.8783, -0.2190, -0.3276
22.7900, -3.9919, -0.3749, -5.2345, 0.2889, 0.2321, 0.2976, 44950, -0.1195, -0.9441, -1.1709, -2.9581, -0.2285, -0.2324
22.8100, -3.4979, -0.4674, -5.1700, 0.2990, 0.1260, 0.1887, 44970, -0.1251, -0.9408, -1.1466, -3.0349, -0.2281, -0.1474
22.8300, -3.4979, -0.4674, -5.1700, 0.2990, 0.1260, 0.1887, 44970, -0.1308, -0.9362, -1.1221, -3.1139, -0.2215, -0.0740
22.8500, -2.9501, -0.5069, -5.0388, 0.2974, 0.0305, 0.0808, 44990, -0.1361, -0.9306, -1.0982, 3.0902, -0.2086, -0.0095
22.8700, -1.9161, -0.5749, -4.8321, 0.2676, -0.1241, 6.1596, 45030, -0.1412, -0.9240, -1.0748, 3.0082, -0.1920, 0.0422
22.8900, -1.4003, -0.5607, -4.7537, 0.2429, -0.1819, 6.0631, 45050, -0.1459, -0.9160, -1.0524, 2.9257, -0.1702, 0.0823
22.9100, -1.4003, -0.5607, -4.7537, 0.2429, -0.1819, 6.0631, 45050, -0.1495, -0.9063, -1.0303, 2.8394, -0.1434, 0.1065
22.9300, -0.7711, -0.5881, -4.6881, 0.2142, -0.2248, 5.9704, 45070, -0.1522, -0.8952, -1.0093, 2.7511, -0.1157, 0.1178
22.9500, 0.4435, -0.7029, -4.6163, 0.1457, -0.2632, 5.7927, 45110, -0.1541, -0.8832, -0.9893, 2.6611, -0.0853, 0.1149
22.9700, 0.9251, -0.8203, -4.5824, 0.1077, -0.2601, 5.7069, 45130, -0.1553, -0.8702, -0.9702, 2.5715, -0.0527, 0.1022
22.9900, 0.9251, -0.8203, -4.5824, 0.1077, -0.2601, 5.7069, 45130, -0.1560, -0.8565, -0.9519, 2.4827, -0.0197, 0.0796
23.0100, 1.3415, -0.8786, -4.5819, 0.0689, -0.2449, 5.6217, 45150, -0.1560, -0.8419, -0.9348, 2.3936, 0.0102, 0.0476
23.0300, 2.0140, -0.9921, -4.5470, -0.0059, -0.1831, 5.4507, 45190, -0.1554, -0.8267, -0.9189, 2.3071, 0.0393, 0.0075
23.0500, 2.2475, -1.0313, -4.5322, -0.0405, -0.1384, 5.3639, 45210, -0.1537, -0.8106, -0.9037, 2.2220, 0.0648, -0.0382
23.0700, 2.2475, -1.0313, -4.5322, -0.0405, -0.1384, 5.3639, 45210, -0.1515, -0.7936, -0.8898, 2.1377, 0.0845, -0.0873
23.0900, 2.4266, -1.0297, -4.4784, -0.0712, -0.0869, 5.2763, 45230, -0.1487, -0.7757, -0.8763, 2.0562, 0.1019, -0.1373
23.1100, 2.4196, -0.9751, -4.3878, -0.1169, 0.0272, 5.0988, 45270, -0.1455, -0.7570, -0.8637, 1.9754, 0.1129, -0.1860
23.1300, 2.2373, -0.9149, -4.3180, -0.1309, 0.0846, 5.0098, 45290, -0.1423, -0.7375, -0.8518, 1.8950, 0.1189, -0.2307
23.1500, 2.2373, -0.9149, -4.3180, -0.1309, 0.0846, 5.0098, 45290, -0.1391, -0.7171, -0.8405, 1.8150, 0.1181, -0.2695
23.1700, 1.9879, -0.8176, -4.2470, -0.1386, 0.1388, 4.9220, 45310, -0.1361, -0.6961, -0.8296, 1.7352, 0.1125, -0.3001
23.1900, 1.2692, -0.5644, -4.0548, -0.1354, 0.2269, 4.7527, 45350, -0.1332, -0.6749, -0.8191, 1.6576, 0.1017, -0.3234
23.2100, 1.2692, -0.5644, -4.0548, -0.1354, 0.2269, 4.7527, 45350, -0.1300, -0.6528, -0.8082, 1.5785, 0.0876, -0.3389
23.2300, 1.2692, -0.5644, -4.0548, -0.1354, 0.2269, 4.7527, 45350, -0.1266, -0.6311, -0.7969, 1.5021, 0.0720, -0.3479
23.2500, 0.5830, -0.3526, -3.8549, -0.1133, 0.2824, 4.5949, 45390, -0.1228, -0.6094, -0.7850, 1.4264, 0.0552, -0.3502
23.2700, 0.5830, -0.3526, -3.8549, -0.1133, 0.2824, 4.5949, 45390, -0.1189, -0.5882, -0.7724, 1.3532, 0.0391, -0.3477
23.2900, 0.5830, -0.3526, -3.8549, -0.1133, 0.2824, 4.5949, 45390, -0.1148, -0.5674, -0.7589, 1.2814, 0.0236, -0.3393
23.3100, -0.2099, -0.2518, -3.5506, -0.0656, 0.3082, 4.3773, 45450, -0.1104, -0.5474, -0.7446, 1.2130, 0.0096, -0.3265
23.3300, -0.4045, -0.2449, -3.4710, -0.0490, 0.3058, 4.3090, 45470, -0.1060, -0.5275, -0.7295, 1.1469, -0.0028, -0.3086
23.3500, -0.8257, -0.2252, -3.2439, -0.0197, 0.2857, 4.1785, 45510, -0.1016, -0.5080, -0.7138, 1.0850, -0.0138, -0.2857
23.3700, -1.0773, -0.2037, -3.1200, -0.0066, 0.2677, 4.1165, 45530, -0.0970, -0.4885, -0.6974, 1.0264, -0.0235, -0.2590
23.3900, -1.0773, -0.2037, -3.1200, -0.0066, 0.2677, 4.1165, 45530, -0.0926, -0.4689, -0.6806, 0.9710, -0.0327, -0.2276
23.4100, -1.2681, -0.1158, -3.0007, 0.0054, 0.2447, 4.0570, 45550, -0.0881, -0.4490, -0.6636, 0.9188, -0.0403, -0.1933
23.4300, -1.5721, -0.0046, -2.7136, 0.0265, 0.1854, 3.9458, 45590, -0.0836, -0.4293, -0.6463, 0.8703, -0.0469, -0.1570
23.4500, -1.6632, 0.0070, -2.5462, 0.0344, 0.1520, 3.8944, 45610, -0.0793, -0.4098, -0.6287, 0.8263, -0.0510, -0.1199
23.4700, -1.6632, 0.0070, -2.5462, 0.0344, 0.1520, 3.8944, 45610, -0.0752, -0.3910, -0.6110, 0.7865, -0.0536, -0.0832
23.4900, -1.6783, -0.0032, -2.3967, 0.0412, 0.1176, 3.8458, 45630, -0.0714, -0.3726, -0.5934, 0.7484, -0.0534, -0.0485
23.5100, -1.5476, -0.0742, -2.0626, 0.0483, 0.0490, 3.7582, 45670, -0.0677, -0.3547, -0.5755, 0.7145, -0.0509, -0.0158
23.5300, -1.4229, -0.1298, -1.8780, 0.0485, 0.0166, 3.7196, 45690, -0.0642, -0.3375, -0.5583, 0.6836, -0.0467, 0.0116
23.5500, -1.4229, -0.1298, -1.8780, 0.0485, 0.0166, 3.7196, 45690, -0.0609, -0.3208, -0.5410, 0.6569, -0.0411, 0.0378
23.5700, -1.2668, -0.1511, -1.7030, 0.0469, -0.0112, 3.6867, 45710, -0.0577, -0.3045, -0.5245, 0.6328, -0.0368, 0.0594
23.5900, -0.9120, -0.1933, -1.2877, 0.0400, -0.0613, 3.6277, 45750, -0.0543, -0.2883, -0.5081, 0.6125, -0.0265, 0.0740
23.6100, -0.6773, -0.2615, -1.0708, 0.0351, -0.0785, 3.6053, 45770, -0.0514, -0.2733, -0.4929, 0.5956, -0.0180, 0.0849
23.6300, -0.6773, -0.2615, -1.0708, 0.0351, -0.0785, 3.6053, 45770, -0.0488, -0.2589, -0.4786, 0.5831, -0.0091, 0.0890
23.6500, -0.4026, -0.3354, -0.8574, 0.0283, -0.0901, 3.5875, 45790, -0.0469, -0.2452, -0.4659, 0.5749, -0.0007, 0.0880
23.6700, 0.1957, -0.4618, -0.3868, 0.0105, -0.0946, 3.5666, 45830, -0.0450, -0.2323, -0.4537, 0.5713, 0.0102, 0.0808
23.6900, 0.4784, -0.4731, -0.1277, 0.0009, -0.0878, 3.5633, 45850, -0.0437, -0.2198, -0.4430, 0.5729, 0.0192, 0.0665
23.7100, 0.4784, -0.4731, -0.1277, 0.0009, -0.0878, 3.5633, 45850, -0.0426, -0.2082, -0.4329, 0.5793, 0.0290, 0.0467
23.7300, 0.7905, -0.4655, 0.1317, -0.0082, -0.0750, 3.5648, 45870, -0.0418, -0.1973, -0.4237, 0.5907, 0.0370, 0.0209
23.7500, 1.3893, -0.4607, 0.6330, -0.0258, -0.0312, 3.5826, 45910, -0.0411, -0.1872, -0.4151, 0.6068, 0.0456, -0.0095
23.7700, 1.6143, -0.4325, 0.9071, -0.0344, -0.0017, 3.5987, 45930, -0.0411, -0.1779, -0.4070, 0.6279, 0.0532, -0.0439
23.7900, 1.6143, -0.4325, 0.9071, -0.0344, -0.0017, 3.5987, 45930, -0.0410, -0.1690, -0.3992, 0.6529, 0.0592, -0.0794
23.8100, 1.7960, -0.3618, 1.1283, -0.0419, 0.0311, 3.6191, 45950, -0.0408, -0.1605, -0.3916, 0.6836, 0.0662, -0.1163
23.8300, 1.9562, -0.1957, 1.5361, -0.0550, 0.1028, 3.6725, 45990, -0.0411, -0.1524, -0.3842, 0.7176, 0.0717, -0.1540
23.8500, 1.9720, -0.1000, 1.7557, -0.0606, 0.1391, 3.7053, 46010, -0.0414, -0.1446, -0.3768, 0.7557, 0.0779, -0.1910
23.8700, 1.9720, -0.1000, 1.7557, -0.0606, 0.1391, 3.7053, 46010, -0.0416, -0.1371, -0.3695, 0.7977, 0.0827, -0.2263
23.8900, 1.9390, 0.0108, 1.9532, -0.0658, 0.1751, 3.7422, 46030, -0.0420, -0.1298, -0.3624, 0.8435, 0.0864, -0.2587
23.9100, 1.7283, 0.2322, 2.2736, -0.0756, 0.2407, 3.8270, 46070, -0.0427, -0.1225, -0.3550, 0.8920, 0.0924, -0.2872
23.9300, 1.5148, 0.3400, 2.4354, -0.0808, 0.2683, 3.8746, 46090, -0.0431, -0.1154, -0.3480, 0.9440, 0.0984, -0.3115
23.9500, 1.5148, 0.3400, 2.4354, -0.0808, 0.2683, 3.8746, 46090, -0.0437, -0.1085, -0.3409, 0.9997, 0.1058, -0.3301
23.9700, 1.2732, 0.3932, 2.5830, -0.0866, 0.2908, 3.9254, 46110, -0.0445, -0.1018, -0.3341, 1.0574, 0.1125, -0.3429
23.9900, 0.7123, 0.5139, 2.8491, -0.0998, 0.3190, 4.0359, 46150, -0.0455, -0.0957, -0.3276, 1.1173, 0.1177, -0.3481
24.0100, 0.4002, 0.5368, 2.9641, -0.1075, 0.3234, 4.0951, 46170, -0.0465, -0.0897, -0.3212, 1.1802, 0.1256, -0.3482
24.0300, 0.4002, 0.5368, 2.9641, -0.1075, 0.3234, 4.0951, 46170, -0.0479, -0.0842, -0.3154, 1.2436, 0.1329, -0.3397
24.0500, 0.0575, 0.5306, 3.0665, -0.1155, 0.3204, 4.1563, 46190, -0.0494, -0.0795, -0.3105, 1.3073, 0.1400, -0.3230
24.0700, -0.7574, 0.5924, 3.2423, -0.1325, 0.2913, 4.2850, 46230, -0.0508, -0.0749, -0.3056, 1.3683, 0.1398, -0.2961
24.0900, -1.2595, 0.6897, 3.2606, -0.1379, 0.2627, 4.3518, 46250, -0.0523, -0.0709, -0.2997, 1.4299, 0.1360, -0.2594
24.1100, -1.2595, 0.6897, 3.2606, -0.1379, 0.2627, 4.3518, 46250, -0.0546, -0.0671, -0.2940, 1.4886, 0.1269, -0.2111
24.1300, -1.8946, 0.8410, 3.2377, -0.1375, 0.2224, 4.4197, 46270, -0.0573, -0.0636, -0.2875, 1.5452, 0.1133, -0.1534
24.1500, -2.9061, 1.0646, 3.1947, -0.1210, 0.1096, 4.5543, 46310, -0.0597, -0.0604, -0.2797, 1.6012, 0.0921, -0.0891
24.1700, -3.2052, 1.2423, 3.1044, -0.1019, 0.0419, 4.6194, 46330, -0.0621, -0.0568, -0.2718, 1.6570, 0.0651, -0.0252
24.1900, -3.2052, 1.2423, 3.1044, -0.1019, 0.0419, 4.6194, 46330, -0.0639, -0.0542, -0.2651, 1.7139, 0.0353, 0.0355
24.2100, -3.2453, 1.3203, 3.0888, -0.0759, -0.0279, 4.6818, 46350, -0.0645, -0.0516, -0.2590, 1.7715, 0.0014, 0.0902
24.2300, -2.8703, 1.2684, 2.9324, -0.0131, -0.1555, 4.7976, 46390, -0.0646, -0.0493, -0.2537, 1.8295, -0.0333, 0.1376
24.2500, -2.5978, 1.2006, 2.8803, 0.0215, -0.2100, 4.8504, 46410, -0.0646, -0.0471, -0.2482, 1.8868, -0.0679, 0.1776
24.2700, -2.5978, 1.2006, 2.8803, 0.0215, -0.2100, 4.8504, 46410, -0.0639, -0.0459, -0.2429, 1.9452, -0.1024, 0.2100
24.2900, -2.3274, 1.1386, 2.8114, 0.0583, -0.2574, 4.9005, 46430, -0.0626, -0.0448, -0.2369, 2.0032, -0.1369, 0.2372
24.3100, -1.6535, 0.8940, 2.7133, 0.1304, -0.3276, 4.9951, 46470, -0.0615, -0.0443, -0.2317, 2.0599, -0.1696, 0.2524
24.3300, -1.2617, 0.7934, 2.6556, 0.1641, -0.3494, 5.0409, 46490, -0.0608, -0.0442, -0.2268, 2.1132, -0.2021, 0.2566
24.3500, -1.2617, 0.7934, 2.6556, 0.1641, -0.3494, 5.0409, 46490, -0.0598, -0.0438, -0.2214, 2.1651, -0.2298, 0.2531
24.3700, -0.8641, 0.7319, 2.6007, 0.1953, -0.3616, 5.0836, 46510, -0.0583, -0.0426, -0.2156, 2.2139, -0.2536, 0.2436
24.3900, -0.0304, 0.5548, 2.5263, 0.2562, -0.3576, 5.1756, 46550, -0.0577, -0.0424, -0.2108, 2.2602, -0.2781, 0.2214
24.4100, 0.3285, 0.4647, 2.5580, 0.2824, -0.3417, 5.2220, 46570, -0.0568, -0.0414, -0.2051, 2.3036, -0.2962, 0.1954
24.4300, 0.3285, 0.4647, 2.5580, 0.2824, -0.3417, 5.2220, 46570, -0.0559, -0.0406, -0.2005, 2.3450, -0.3107, 0.1608
24.4500, 0.6709, 0.3701, 2.5583, 0.3065, -0.3171, 5.2700, 46590, -0.0554, -0.0398, -0.1965, 2.3826, -0.3240, 0.1214
24.4700, 1.2098, 0.1492, 2.5623, 0.3431, -0.2443, 5.3716, 46630, -0.0546, -0.0389, -0.1931, 2.4191, -0.3332, 0.0785
24.4900, 1.3388, 0.0581, 2.5639, 0.3552, -0.2014, 5.4245, 46650, -0.0540, -0.0381, -0.1897, 2.4543, -0.3384, 0.0347
24.5100, 1.3388, 0.0581, 2.5639, 0.3552, -0.2014, 5.4245, 46650, -0.0546, -0.0366, -0.1867, 2.4865, -0.3357, -0.0111
24.5300, 1.3638, -0.0446, 2.5411, 0.3634, -0.1567, 5.4784, 46670, -0.0534, -0.0356, -0.1846, 2.5244, -0.3346, -0.0498
24.5500, 1.1582, -0.2320, 2.4174, 0.3684, -0.0670, 5.5852, 46710, -0.0532, -0.0350, -0.1821, 2.5602, -0.3293, -0.0849
24.5700, 0.9539, -0.2828, 2.3749, 0.3663, -0.0269, 5.6371, 46730, -0.0528, -0.0347, -0.1797, 2.5964, -0.3215, -0.1173
24.5900, 0.9539, -0.2828, 2.3749, 0.3663, -0.0269, 5.6371, 46730, -0.0524, -0.0340, -0.1778, 2.6345, -0.3114, -0.1433
24.6100, 0.7486, -0.3438, 2.3051, 0.3620, 0.0066, 5.6849, 46750, -0.0523, -0.0342, -0.1758, 2.6733, -0.3004, -0.1601
24.6300, 0.0758, -0.4306, 2.1347, 0.3456, 0.0581, 5.7819, 46790, -0.0518, -0.0341, -0.1740, 2.7132, -0.2876, -0.1710
24.6500, -0.2666, -0.4556, 2.0551, 0.3348, 0.0712, 5.8263, 46810, -0.0509, -0.0344, -0.1721, 2.7532, -0.2741, -0.1752
24.6700, -0.2666, -0.4556, 2.0551, 0.3348, 0.0712, 5.8263, 46810, -0.0501, -0.0346, -0.1700, 2.7949, -0.2609, -0.1714
24.6900, -0.5919, -0.4903, 1.9734, 0.3236, 0.0764, 5.8680, 46830, -0.0489, -0.0351, -0.1678, 2.8355, -0.2479, -0.1621
24.7100, -1.1501, -0.5177, 1.7925, 0.3007, 0.0668, 5.9453, 46870, -0.0479, -0.0353, -0.1653, 2.8744, -0.2344, -0.1479
24.7300, -1.3920, -0.4435, 1.6535, 0.2904, 0.0525, 5.9807, 46890, -0.0462, -0.0358, -0.1625, 2.9134, -0.2239, -0.1275
24.7500, -1.3920, -0.4435, 1.6535, 0.2904, 0.0525, 5.9807, 46890, -0.0445, -0.0363, -0.1598, 2.9511, -0.2160, -0.1025
24.7700, -1.6218, -0.3983, 1.5573, 0.2812, 0.0325, 6.0144, 46910, -0.0430, -0.0367, -0.1570, 2.9866, -0.2108, -0.0741
24.7900, -1.9441, -0.2435, 1.3506, 0.2698, -0.0202, 6.0737, 46950, -0.0416, -0.0371, -0.1539, 3.0207, -0.2061, -0.0446
24.8100, -1.9554, -0.2220, 1.2622, 0.2658, -0.0527, 6.1027, 46970, -0.0404, -0.0372, -0.1504, 3.0530, -0.2035, -0.0141
24.8300, -1.9554, -0.2220, 1.2622, 0.2658, -0.0527, 6.1027, 46970, -0.0391, -0.0370, -0.1466, 3.0833, -0.2004, 0.0157
24.8500, -1.9075, -0.2462, 1.1942, 0.2623, -0.0843, 6.1285, 46990, -0.0381, -0.0371, -0.1434, 3.1111, -0.1961, 0.0417
24.8700, -1.5933, -0.3970, 1.0340, 0.2539, -0.1419, 6.1760, 47030, -0.0373, -0.0365, -0.1401, 3.1366, -0.1910, 0.0642
24.8900, -1.4065, -0.4467, 0.9286, 0.2482, -0.1660, 6.1973, 47050, -0.0363, -0.0362, -0.1373, -3.1236, -0.1858, 0.0842
24.9100, -1.4065, -0.4467, 0.9286, 0.2482, -0.1660, 6.1973, 47050, -0.0353, -0.0356, -0.1343, -3.1042, -0.1794, 0.0987
24.9300, -1.1423, -0.4798, 0.8526, 0.2414, -0.1861, 6.2172, 47070, -0.0341, -0.0350, -0.1315, -3.0884, -0.1748, 0.1103
24.9500, -0.6542, -0.4206, 0.6413, 0.2293, -0.2131, 6.2509, 47110, -0.0332, -0.0342, -0.1288, -3.0758, -0.1697, 0.1154
24.9700, -0.6542, -0.4206, 0.6413, 0.2293, -0.2131, 6.2509, 47110, -0.0324, -0.0335, -0.1266, -3.0666, -0.1674, 0.1165
24.9900, -0.3833, -0.3161, 0.5233, 0.2251, -0.2197, 6.2643, 47130, -0.0319, -0.0328, -0.1243, -3.0595, -0.1663, 0.1152
25.0100, -0.3833, -0.3161, 0.5233, 0.2251, -0.2197, 6.2643, 47130, -0.0315, -0.0321, -0.1223, -3.0568, -0.1662, 0.1082
25.0300, -0.3833, -0.3161, 0.5233, 0.2251, -0.2197, 6.2643, 47130, -0.0310, -0.0314, -0.1206, -3.0570, -0.1685, 0.0997
25.0500, -0.3833, -0.3161, 0.5233, 0.2251, -0.2197, 6.2643, 47130, -0.0308, -0.0309, -0.1192, -3.0614, -0.1702, 0.0858
25.0700, -0.3833, -0.3161, 0.5233, 0.2251, -0.2197, 6.2643, 47130, -0.0306, -0.0305, -0.1177, -3.0681, -0.1721, 0.0710
25.0900, -0.3833, -0.3161, 0.5233, 0.2251, -0.2197, 6.2643, 47130, -0.0305, -0.0300, -0.1169, -3.0778, -0.1722, 0.0531
25.1100, 1.0259, 0.1164, -0.2935, 0.2267, -0.1580, 6.2816, 47270, -0.0298, -0.0296, -0.1156, -3.0895, -0.1724, 0.0337
25.1300, 1.1060, 0.0406, -0.3927, 0.2272, -0.1381, 6.2748, 47290, -0.0295, -0.0294, -0.1152, -3.1027, -0.1711, 0.0140
25.1500, 1.1060, 0.0406, -0.3927, 0.2272, -0.1381, 6.2748, 47290, -0.0292, -0.0291, -0.1147, -3.1175, -0.1689, -0.0055
25.1700, 1.1533, -0.0191, -0.4876, 0.2271, -0.1171, 6.2661, 47310, -0.0286, -0.0291, -0.1141, -3.1339, -0.1671, -0.0256
25.1900, 1.1420, -0.1027, -0.6222, 0.2241, -0.0759, 6.2450, 47350, -0.0279, -0.0290, -0.1134, 3.1322, -0.1628, -0.0440
25.2100, 1.1420, -0.1027, -0.6222, 0.2241, -0.0759, 6.2450, 47350, -0.0269, -0.0290, -0.1130, 3.1143, -0.1599, -0.0616
25.2300, 1.1012, -0.1258, -0.6797, 0.2217, -0.0548, 6.2315, 47370, -0.0263, -0.0292, -0.1124, 3.0965, -0.1567, -0.0754
25.2500, 1.0181, -0.1505, -0.7523, 0.2185, -0.0363, 6.2174, 47390, -0.0257, -0.0292, -0.1118, 3.0776, -0.1556, -0.0864
25.2700, 0.6908, -0.0801, -0.8459, 0.2131, -0.0087, 6.1853, 47430, -0.0250, -0.0296, -0.1108, 3.0582, -0.1544, -0.0935
25.2900, 0.4790, -0.0089, -0.8811, 0.2119, -0.0005, 6.1680, 47450, -0.0245, -0.0300, -0.1097, 3.0400, -0.1552, -0.0961
25.3100, 0.4790, -0.0089, -0.8811, 0.2119, -0.0005, 6.1680, 47450, -0.0238, -0.0304, -0.1085, 3.0218, -0.1567, -0.0958
25.3300, 0.2793, 0.0108, -0.9249, 0.2115, 0.0031, 6.1500, 47470, -0.0232, -0.0308, -0.1071, 3.0037, -0.1582, -0.0915
25.3500, -0.0610, 0.0121, -0.9362, 0.2115, 0.0002, 6.1130, 47510, -0.0227, -0.0311, -0.1055, 2.9872, -0.1588, -0.0841
25.3700, -0.1774, -0.0175, -0.9321, 0.2110, -0.0058, 6.0954, 47530, -0.0223, -0.0314, -0.1038, 2.9707, -0.1574, -0.0754
25.3900, -0.1774, -0.0175, -0.9321, 0.2110, -0.0058, 6.0954, 47530, -0.0221, -0.0314, -0.1017, 2.9549, -0.1549, -0.0660
25.4100, -0.2637, -0.0822, -0.9128, 0.2098, -0.0143, 6.0762, 47550, -0.0220, -0.0313, -0.0999, 2.9403, -0.1517, -0.0565
25.4300, -0.3048, -0.1427, -0.8534, 0.2042, -0.0326, 6.0409, 47590, -0.0222, -0.0312, -0.0984, 2.9260, -0.1480, -0.0485
25.4500, -0.2588, -0.2059, -0.7808, 0.2004, -0.0412, 6.0249, 47610, -0.0225, -0.0312, -0.0968, 2.9138, -0.1415, -0.0412
25.4700, -0.2588, -0.2059, -0.7808, 0.2004, -0.0412, 6.0249, 47610, -0.0228, -0.0310, -0.0953, 2.9037, -0.1337, -0.0348
25.4900, -0.2373, -0.3104, -0.7002, 0.1939, -0.0489, 6.0107, 47630, -0.0235, -0.0309, -0.0940, 2.8939, -0.1267, -0.0326
25.5100, -0.0581, -0.3427, -0.4894, 0.1787, -0.0585, 5.9881, 47670, -0.0237, -0.0306, -0.0929, 2.8863, -0.1194, -0.0312
25.5300, 0.0497, -0.3521, -0.4032, 0.1709, -0.0593, 5.9797, 47690, -0.0242, -0.0305, -0.0920, 2.8800, -0.1122, -0.0329
25.5500, 0.0497, -0.3521, -0.4032, 0.1709, -0.0593, 5.9797, 47690, -0.0248, -0.0306, -0.0915, 2.8758, -0.1039, -0.0358
25.5700, 0.1357, -0.3723, -0.3121, 0.1627, -0.0581, 5.9736, 47710, -0.0251, -0.0307, -0.0911, 2.8730, -0.0960, -0.0411
25.5900, 0.3448, -0.4145, -0.1177, 0.1463, -0.0496, 5.9669, 47750, -0.0254, -0.0309, -0.0909, 2.8717, -0.0890, -0.0475
25.6100, 0.3448, -0.4145, -0.1177, 0.1463, -0.0496, 5.9669, 47750, -0.0258, -0.0314, -0.0910, 2.8716, -0.0798, -0.0571
25.6300, 0.3448, -0.4145, -0.1177, 0.1463, -0.0496, 5.9669, 47750, -0.0258, -0.0319, -0.0907, 2.8739, -0.0720, -0.0647
25.6500, 0.3448, -0.4145, -0.1177, 0.1463, -0.0496, 5.9669, 47750, -0.0260, -0.0327, -0.0910, 2.8769, -0.0631, -0.0762
25.6700, 0.4569, -0.4008, 0.1838, 0.1145, -0.0136, 5.9732, 47830, -0.0258, -0.0334, -0.0909, 2.8813, -0.0555, -0.0855
25.6900, 0.4448, -0.3672, 0.2580, 0.1072, -0.0037, 5.9781, 47850, -0.0256, -0.0342, -0.0910, 2.8862, -0.0495, -0.0946
25.7100, 0.4448, -0.3672, 0.2580, 0.1072, -0.0037, 5.9781, 47850, -0.0253, -0.0349, -0.0907, 2.8921, -0.0426, -0.1030
25.7300, 0.4131, -0.3161, 0.3239, 0.1009, 0.0056, 5.9840, 47870, -0.0250, -0.0356, -0.0909, 2.8999, -0.0394, -0.1082
25.7500, 0.2578, -0.1962, 0.3991, 0.0913, 0.0197, 5.9982, 47910, -0.0245, -0.0365, -0.0908, 2.9087, -0.0358, -0.1128
25.7700, 0.1441, -0.1484, 0.4725, 0.0881, 0.0237, 6.0071, 47930, -0.0240, -0.0371, -0.0905, 2.9185, -0.0338, -0.1142
25.7900, 0.1441, -0.1484, 0.4725, 0.0881, 0.0237, 6.0071, 47930, -0.0234, -0.0377, -0.0902, 2.9286, -0.0331, -0.1142
25.8100, 0.0306, -0.0637, 0.4886, 0.0862, 0.0258, 6.0167, 47950, -0.0226, -0.0382, -0.0898, 2.9391, -0.0328, -0.1125
25.8300, -0.1919, 0.0293, 0.5448, 0.0846, 0.0236, 6.0381, 47990, -0.0217, -0.0387, -0.0889, 2.9506, -0.0337, -0.1083
25.8500, -0.3104, 0.0325, 0.5550, 0.0848, 0.0195, 6.0488, 48010, -0.0208, -0.0390, -0.0883, 2.9620, -0.0345, -0.1029
25.8700, -0.3104, 0.0325, 0.5550, 0.0848, 0.0195, 6.0488, 48010, -0.0201, -0.0390, -0.0874, 2.9741, -0.0364, -0.0944
25.8900, -0.3712, 0.0771, 0.5744, 0.0853, 0.0133, 6.0612, 48030, -0.0195, -0.0391, -0.0867, 2.9852, -0.0386, -0.0868
25.9100, -0.4685, 0.1486, 0.5518, 0.0892, -0.0021, 6.0842, 48070, -0.0189, -0.0391, -0.0856, 2.9967, -0.0417, -0.0793
25.9300, -0.4610, 0.1562, 0.5720, 0.0918, -0.0101, 6.0959, 48090, -0.0183, -0.0388, -0.0846, 3.0080, -0.0443, -0.0721
25.9500, -0.4610, 0.1562, 0.5720, 0.0918, -0.0101, 6.0959, 48090, -0.0183, -0.0388, -0.0845, 3.0182, -0.0467, -0.0709
25.9700, -0.3534, 0.1441, 0.5338, 0.0949, -0.0178, 6.1069, 48110, -0.0185, -0.0387, -0.0850, 3.0270, -0.0492, -0.0752
25.9900, 0.2949, 0.0935, 0.4505, 0.0997, -0.0178, 6.1273, 48150, -0.0187, -0.0386, -0.0843, 3.0343, -0.0505, -0.0854
26.0100, 0.5319, 0.0720, 0.4209, 0.1012, -0.0087, 6.1357, 48170, -0.0185, -0.0379, -0.0844, 3.0399, -0.0516, -0.0989
26.0300, 0.5319, 0.0720, 0.4209, 0.1012, -0.0087, 6.1357, 48170, -0.0181, -0.0374, -0.0846, 3.0437, -0.0485, -0.1082
26.0500, 0.5413, -0.0258, 0.3121, 0.1016, 0.0031, 6.1436, 48190, -0.0173, -0.0373, -0.0846, 3.0481, -0.0404, -0.1124
26.0700, 0.1244, -0.3701, 0.1583, 0.0941, 0.0173, 6.1533, 48230, -0.0166, -0.0369, -0.0847, 3.0516, -0.0324, -0.1126
26.0900, 0.1008, -0.3991, 0.1363, 0.0866, 0.0197, 6.1565, 48250, -0.0161, -0.0368, -0.0848, 3.0531, -0.0250, -0.1165
26.1100, 0.1008, -0.3991, 0.1363, 0.0866, 0.0197, 6.1565, 48250, -0.0157, -0.0367, -0.0847, 3.0537, -0.0184, -0.1208
26.1300, 0.1892, -0.3758, 0.0650, 0.0784, 0.0232, 6.1582, 48270, -0.0151, -0.0365, -0.0850, 3.0542, -0.0112, -0.1235
