time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad)
51.9120, -0.2072, 0.0349, -0.0769, -0.0065, -0.0485, 0.5109, 169962, 0.6232, -1.0372, -0.5659, -3.1288, 0.0697, 0.0030
51.9320, -0.2072, 0.0349, -0.0769, -0.0065, -0.0485, 0.5109, 169962, 0.6265, -1.0320, -0.5736, -3.1294, 0.0675, 0.0001
51.9520, 0.1997, 0.1185, 0.0352, -0.0033, -0.0445, 0.5096, 170002, 0.6298, -1.0271, -0.5812, -3.1301, 0.0648, -0.0048
51.9720, 0.2658, 0.1890, -0.1132, 0.0000, -0.0396, 0.5089, 170022, 0.6333, -1.0224, -0.5884, -3.1303, 0.0619, -0.0107
51.9920, 0.3024, 0.1115, -0.0352, 0.0037, -0.0323, 0.5084, 170042, 0.6366, -1.0179, -0.5954, -3.1312, 0.0587, -0.0178
52.0120, 0.3024, 0.1115, -0.0352, 0.0037, -0.0323, 0.5084, 170042, 0.6403, -1.0137, -0.6022, -3.1321, 0.0558, -0.0249
52.0320, 0.1852, 0.2572, -0.0685, 0.0122, -0.0178, 0.5068, 170082, 0.6440, -1.0098, -0.6089, -3.1329, 0.0520, -0.0311
52.0520, 0.4540, 0.1779, -0.0503, 0.0164, -0.0108, 0.5065, 170102, 0.6477, -1.0059, -0.6151, -3.1340, 0.0492, -0.0374
52.0720, 0.3822, 0.1709, 0.0083, 0.0202, -0.0052, 0.5058, 170122, 0.6514, -1.0022, -0.6211, -3.1348, 0.0459, -0.0426
52.0920, 0.3822, 0.1709, 0.0083, 0.0202, -0.0052, 0.5058, 170122, 0.6551, -0.9989, -0.6270, -3.1356, 0.0425, -0.0483
52.1120, 0.4298, 0.2110, -0.0624, 0.0264, 0.0054, 0.5047, 170162, 0.6591, -0.9954, -0.6325, -3.1364, 0.0396, -0.0516
52.1320, 0.1449, 0.1535, 0.0145, 0.0288, 0.0093, 0.5041, 170182, 0.6630, -0.9921, -0.6376, -3.1375, 0.0371, -0.0547
52.1520, 0.1344, 0.1062, -0.0847, 0.0311, 0.0129, 0.5034, 170202, 0.6669, -0.9889, -0.6423, -3.1381, 0.0360, -0.0578
52.1720, 0.1344, 0.1062, -0.0847, 0.0311, 0.0129, 0.5034, 170202, 0.6708, -0.9858, -0.6461, -3.1390, 0.0357, -0.0593
52.1920, 0.0177, 0.1121, 0.0024, 0.0339, 0.0175, 0.5018, 170242, 0.6747, -0.9828, -0.6497, -3.1402, 0.0338, -0.0604
52.2120, 0.2312, 0.0317, -0.1032, 0.0346, 0.0188, 0.5011, 170262, 0.6787, -0.9797, -0.6524, -3.1412, 0.0335, -0.0609
52.2320, -0.0392, 0.1277, 0.0419, 0.0361, 0.0197, 0.5002, 170282, 0.6825, -0.9770, -0.6547, 3.1409, 0.0322, -0.0611
52.2520, -0.0392, 0.1277, 0.0419, 0.0361, 0.0197, 0.5002, 170282, 0.6865, -0.9739, -0.6561, 3.1401, 0.0324, -0.0604
52.2720, -0.1282, 0.0285, 0.0271, 0.0377, 0.0202, 0.4985, 170322, 0.6902, -0.9713, -0.6571, 3.1388, 0.0321, -0.0602
52.2920, -0.0215, 0.0341, -0.1449, 0.0374, 0.0197, 0.4972, 170342, 0.6943, -0.9684, -0.6572, 3.1383, 0.0315, -0.0580
52.3120, -0.1578, -0.1102, -0.0091, 0.0380, 0.0182, 0.4967, 170362, 0.6981, -0.9659, -0.6568, 3.1376, 0.0326, -0.0570
52.3320, -0.1578, -0.1102, -0.0091, 0.0380, 0.0182, 0.4967, 170362, 0.7020, -0.9633, -0.6555, 3.1363, 0.0326, -0.0554
52.3520, -0.0809, -0.0548, -0.0503, 0.0377, 0.0157, 0.4948, 170402, 0.7058, -0.9607, -0.6536, 3.1353, 0.0336, -0.0529
52.3720, -0.2139, 0.1118, -0.0616, 0.0367, 0.0147, 0.4936, 170422, 0.7097, -0.9581, -0.6512, 3.1345, 0.0330, -0.0519
52.3920, -0.0379, -0.0935, -0.0449, 0.0370, 0.0127, 0.4929, 170442, 0.7136, -0.9558, -0.6480, 3.1333, 0.0337, -0.0496
52.4120, -0.0379, -0.0935, -0.0449, 0.0370, 0.0127, 0.4929, 170442, 0.7174, -0.9534, -0.6443, 3.1326, 0.0346, -0.0491
52.4320, -0.0277, -0.1390, -0.0258, 0.0358, 0.0105, 0.4911, 170482, 0.7212, -0.9509, -0.6397, 3.1314, 0.0351, -0.0468
52.4520, -0.0277, -0.1390, -0.0258, 0.0358, 0.0105, 0.4911, 170482, 0.7249, -0.9488, -0.6347, 3.1305, 0.0360, -0.0464
52.4720, -0.0288, -0.2088, -0.0360, 0.0349, 0.0084, 0.4896, 170522, 0.7287, -0.9466, -0.6290, 3.1297, 0.0352, -0.0449
52.4920, -0.0288, -0.2088, -0.0360, 0.0349, 0.0084, 0.4896, 170522, 0.7326, -0.9444, -0.6229, 3.1291, 0.0350, -0.0443
52.5120, 0.0314, -0.1699, -0.0317, 0.0349, 0.0072, 0.4880, 170562, 0.7362, -0.9421, -0.6164, 3.1281, 0.0349, -0.0447
52.5320, -0.1247, 0.1360, -0.0083, 0.0351, 0.0066, 0.4873, 170582, 0.7398, -0.9398, -0.6097, 3.1274, 0.0335, -0.0447
52.5520, 0.0376, -0.2115, -0.0718, 0.0360, 0.0068, 0.4866, 170602, 0.7432, -0.9374, -0.6026, 3.1267, 0.0333, -0.0446
52.5720, 0.0376, -0.2115, -0.0718, 0.0360, 0.0068, 0.4866, 170602, 0.7465, -0.9351, -0.5948, 3.1257, 0.0336, -0.0453
52.5920, 0.0223, -0.1763, -0.0774, 0.0363, 0.0073, 0.4852, 170642, 0.7500, -0.9328, -0.5868, 3.1250, 0.0344, -0.0456
52.6120, -0.0922, 0.0497, 0.0073, 0.0354, 0.0075, 0.4847, 170662, 0.7534, -0.9306, -0.5783, 3.1245, 0.0351, -0.0462
52.6320, 0.1328, -0.1548, -0.0841, 0.0349, 0.0082, 0.4840, 170682, 0.7568, -0.9284, -0.5691, 3.1237, 0.0366, -0.0487
52.6520, 0.1328, -0.1548, -0.0841, 0.0349, 0.0082, 0.4840, 170682, 0.7603, -0.9262, -0.5594, 3.1233, 0.0383, -0.0519
52.6720, 0.2357, -0.2561, -0.0296, 0.0316, 0.0134, 0.4826, 170722, 0.7637, -0.9240, -0.5494, 3.1223, 0.0406, -0.0571
52.6920, 0.3524, 0.0363, 0.0148, 0.0295, 0.0180, 0.4821, 170742, 0.7671, -0.9218, -0.5390, 3.1222, 0.0442, -0.0629
52.7120, 0.4365, -0.2768, -0.0527, 0.0265, 0.0239, 0.4815, 170762, 0.7705, -0.9194, -0.5282, 3.1215, 0.0461, -0.0697
52.7320, 0.4365, -0.2768, -0.0527, 0.0265, 0.0239, 0.4815, 170762, 0.7736, -0.9170, -0.5169, 3.1211, 0.0520, -0.0766
52.7520, 0.4639, -0.2521, -0.0527, 0.0211, 0.0374, 0.4801, 170802, 0.7770, -0.9144, -0.5059, 3.1210, 0.0535, -0.0816
52.7720, 0.3819, -0.0841, -0.0210, 0.0183, 0.0431, 0.4800, 170822, 0.7802, -0.9118, -0.4941, 3.1212, 0.0600, -0.0868
52.7920, 0.2346, -0.3779, -0.0032, 0.0138, 0.0489, 0.4793, 170842, 0.7839, -0.9088, -0.4822, 3.1210, 0.0638, -0.0893
52.8120, 0.2346, -0.3779, -0.0032, 0.0138, 0.0489, 0.4793, 170842, 0.7873, -0.9060, -0.4695, 3.1209, 0.0711, -0.0908
52.8320, 0.0908, -0.3879, -0.0016, 0.0016, 0.0550, 0.4782, 170882, 0.7907, -0.9034, -0.4566, 3.1212, 0.0809, -0.0917
52.8520, 0.1094, -0.2927, -0.0731, -0.0056, 0.0560, 0.4777, 170902, 0.7944, -0.9004, -0.4431, 3.1209, 0.0890, -0.0898
52.8720, -0.1704, -0.4540, -0.0215, -0.0136, 0.0552, 0.4770, 170922, 0.7984, -0.8974, -0.4291, 3.1213, 0.0999, -0.0875
52.8920, -0.1704, -0.4540, -0.0215, -0.0136, 0.0552, 0.4770, 170922, 0.8023, -0.8942, -0.4154, 3.1212, 0.1068, -0.0833
52.9120, -0.2247, -0.5249, -0.0516, -0.0312, 0.0499, 0.4758, 170962, 0.8063, -0.8910, -0.4013, 3.1211, 0.1159, -0.0787
52.9320, -0.3715, -0.3459, 0.0234, -0.0403, 0.0459, 0.4753, 170982, 0.8104, -0.8876, -0.3868, 3.1210, 0.1239, -0.0744
52.9520, -0.2134, -0.5400, -0.0564, -0.0482, 0.0415, 0.4749, 171002, 0.8150, -0.8839, -0.3723, 3.1209, 0.1297, -0.0709
52.9720, -0.2134, -0.5400, -0.0564, -0.0482, 0.0415, 0.4749, 171002, 0.8195, -0.8803, -0.3575, 3.1207, 0.1354, -0.0681
52.9920, -0.0505, -0.3513, -0.0473, -0.0602, 0.0346, 0.4744, 171042, 0.8240, -0.8763, -0.3424, 3.1212, 0.1362, -0.0691
53.0120, 0.0352, 0.0196, 0.0366, -0.0630, 0.0339, 0.4740, 171062, 0.8288, -0.8721, -0.3273, 3.1218, 0.1360, -0.0740
53.0320, 0.2403, 0.0204, -0.0078, -0.0620, 0.0367, 0.4740, 171082, 0.8339, -0.8676, -0.3123, 3.1231, 0.1322, -0.0825
53.0520, 0.2403, 0.0204, -0.0078, -0.0620, 0.0367, 0.4740, 171082, 0.8388, -0.8630, -0.2976, 3.1239, 0.1269, -0.0941
53.0720, 0.6338, 0.3236, 0.0503, -0.0536, 0.0536, 0.4747, 171122, 0.8443, -0.8581, -0.2828, 3.1247, 0.1211, -0.1066
53.0920, 0.6787, 0.2145, -0.0360, -0.0471, 0.0660, 0.4754, 171142, 0.8497, -0.8529, -0.2679, 3.1256, 0.1145, -0.1197
53.1120, 0.7316, 0.3465, 0.0659, -0.0398, 0.0785, 0.4761, 171162, 0.8555, -0.8475, -0.2532, 3.1264, 0.1084, -0.1318
53.1320, 0.7316, 0.3465, 0.0659, -0.0398, 0.0785, 0.4761, 171162, 0.8613, -0.8418, -0.2387, 3.1265, 0.1005, -0.1425
53.1520, 0.6932, 0.2699, 0.0567, -0.0251, 0.1033, 0.4782, 171202, 0.8673, -0.8350, -0.2245, 3.1287, 0.0898, -0.1506
53.1720, 0.4462, 0.3306, 0.0648, -0.0185, 0.1133, 0.4793, 171222, 0.8735, -0.8288, -0.2101, 3.1279, 0.0842, -0.1538
53.1920, 0.2914, 0.1868, 0.0065, -0.0120, 0.1196, 0.4803, 171242, 0.8793, -0.8218, -0.1960, 3.1289, 0.0789, -0.1545
53.2120, 0.2914, 0.1868, 0.0065, -0.0120, 0.1196, 0.4803, 171242, 0.8858, -0.8152, -0.1815, 3.1273, 0.0762, -0.1521
53.2320, -0.1938, 0.1828, 0.0616, -0.0038, 0.1199, 0.4821, 171282, 0.8917, -0.8077, -0.1674, 3.1277, 0.0740, -0.1443
53.2520, -0.2777, -0.0433, -0.0586, -0.0023, 0.1136, 0.4826, 171302, 0.8984, -0.8003, -0.1533, 3.1261, 0.0729, -0.1343
53.2720, -0.5940, 0.0126, 0.0712, -0.0012, 0.1042, 0.4833, 171322, 0.9040, -0.7926, -0.1389, 3.1265, 0.0780, -0.1249
53.2920, -0.5940, 0.0126, 0.0712, -0.0012, 0.1042, 0.4833, 171322, 0.9104, -0.7842, -0.1254, 3.1267, 0.0774, -0.1124
53.3120, -0.7209, -0.1271, -0.0438, -0.0005, 0.0799, 0.4838, 171362, 0.9173, -0.7751, -0.1124, 3.1263, 0.0686, -0.0967
53.3320, -0.8354, 0.1914, 0.0922, -0.0002, 0.0661, 0.4838, 171382, 0.9237, -0.7668, -0.0991, 3.1260, 0.0747, -0.0835
53.3520, -0.5945, -0.3543, -0.0578, 0.0000, 0.0515, 0.4842, 171402, 0.9305, -0.7578, -0.0865, 3.1262, 0.0742, -0.0719
53.3720, -0.5945, -0.3543, -0.0578, 0.0000, 0.0515, 0.4842, 171402, 0.9346, -0.7497, -0.0757, 3.1273, 0.0745, -0.0759
53.3920, -0.6480, 0.2107, 0.0118, 0.0003, 0.0384, 0.4845, 171422, 0.9401, -0.7407, -0.0854, 3.1215, 0.0728, -0.0837
53.4120, -0.6480, 0.2107, 0.0118, 0.0003, 0.0384, 0.4845, 171422, 0.9445, -0.7334, -0.0888, 3.1205, 0.0773, -0.0967
53.4320, -0.0245, -0.0024, -0.4392, -0.0017, 0.0593, 0.4782, 171482, 0.9480, -0.7257, -0.0928, 3.1156, 0.0764, -0.1033
53.4520, -0.0245, -0.0024, -0.4392, -0.0017, 0.0593, 0.4782, 171482, 0.9543, -0.7183, -0.0989, 3.1151, 0.0725, -0.1049
53.4720, 0.2725, -0.8708, -0.0650, -0.0056, 0.0721, 0.4719, 171522, 0.9571, -0.7108, -0.1007, 3.1117, 0.0883, -0.1067
53.4920, -0.0922, -0.4064, -0.2809, -0.0079, 0.0700, 0.4695, 171542, 0.9641, -0.7026, -0.1068, 3.1144, 0.1000, -0.1107
53.5120, -0.0922, -0.4064, -0.2809, -0.0079, 0.0700, 0.4695, 171542, 0.9672, -0.6948, -0.1110, 3.1085, 0.0993, -0.1041
53.5320, 0.1102, -0.5384, -0.1615, -0.0175, 0.0730, 0.4669, 171562, 0.9736, -0.6863, -0.1168, 3.1096, 0.1079, -0.1012
53.5520, -0.2056, -0.5370, 0.0134, -0.0278, 0.0679, 0.4627, 171602, 0.9778, -0.6780, -0.1205, 3.1061, 0.1072, -0.0936
53.5720, -0.3940, 0.1500, -0.0478, -0.0293, 0.0611, 0.4613, 171622, 0.9838, -0.6696, -0.1252, 3.1063, 0.1099, -0.0867
53.5920, 0.0720, -0.4362, -0.1244, -0.0300, 0.0524, 0.4599, 171642, 0.9886, -0.6609, -0.1284, 3.1038, 0.1077, -0.0759
53.6120, 0.0720, -0.4362, -0.1244, -0.0300, 0.0524, 0.4599, 171642, 0.9947, -0.6522, -0.1323, 3.1028, 0.1063, -0.0669
53.6320, -0.6244, 0.1930, 0.0065, -0.0304, 0.0421, 0.4592, 171662, 1.0002, -0.6433, -0.1358, 3.1013, 0.1008, -0.0571
53.6520, -0.6185, 0.3779, -0.0239, -0.0239, 0.0209, 0.4583, 171702, 1.0064, -0.6338, -0.1399, 3.1021, 0.0927, -0.0487
53.6720, -0.3862, 0.3037, -0.0282, -0.0194, 0.0126, 0.4576, 171722, 1.0119, -0.6251, -0.1423, 3.0998, 0.0920, -0.0421
53.6920, -0.3862, 0.3037, -0.0282, -0.0194, 0.0126, 0.4576, 171722, 1.0183, -0.6161, -0.1450, 3.0995, 0.0883, -0.0359
53.7120, -0.2070, 0.1489, 0.0293, -0.0101, -0.0030, 0.4568, 171762, 1.0251, -0.6070, -0.1476, 3.0990, 0.0794, -0.0289
53.7320, -0.2419, 0.3236, -0.0054, -0.0058, -0.0098, 0.4566, 171782, 1.0312, -0.5983, -0.1491, 3.0991, 0.0814, -0.0263
53.7520, -0.0594, 0.1634, 0.0357, -0.0014, -0.0141, 0.4566, 171802, 1.0381, -0.5893, -0.1514, 3.0984, 0.0706, -0.0219
53.7720, -0.0594, 0.1634, 0.0357, -0.0014, -0.0141, 0.4566, 171802, 1.0444, -0.5807, -0.1526, 3.0992, 0.0731, -0.0219
53.7920, -0.0441, 0.0583, 0.0527, 0.0068, -0.0195, 0.4562, 171842, 1.0513, -0.5715, -0.1548, 3.1006, 0.0652, -0.0208
53.8120, -0.0011, 0.3669, 0.0223, 0.0086, -0.0201, 0.4562, 171862, 1.0577, -0.5633, -0.1557, 3.0996, 0.0695, -0.0234
53.8320, 0.1158, -0.0376, -0.0293, 0.0103, -0.0194, 0.4562, 171882, 1.0651, -0.5545, -0.1579, 3.1001, 0.0627, -0.0227
53.8520, 0.1158, -0.0376, -0.0293, 0.0103, -0.0194, 0.4562, 171882, 1.0712, -0.5461, -0.1584, 3.1011, 0.0692, -0.0261
53.8720, 0.0747, -0.1250, -0.0175, 0.0105, -0.0173, 0.4568, 171922, 1.0784, -0.5379, -0.1594, 3.1016, 0.0708, -0.0268
53.8920, 0.0151, -0.0734, 0.1067, 0.0101, -0.0164, 0.4571, 171942, 1.0853, -0.5297, -0.1598, 3.1026, 0.0714, -0.0274
53.9120, -0.0202, -0.0129, -0.0046, 0.0091, -0.0155, 0.4576, 171962, 1.0926, -0.5215, -0.1601, 3.1034, 0.0734, -0.0277
53.9320, -0.0202, -0.0129, -0.0046, 0.0091, -0.0155, 0.4576, 171962, 1.0995, -0.5135, -0.1603, 3.1039, 0.0742, -0.0275
53.9520, -0.1322, -0.0086, 0.0180, 0.0068, -0.0155, 0.4587, 172002, 1.1065, -0.5055, -0.1603, 3.1051, 0.0743, -0.0269
53.9720, -0.1043, -0.1838, 0.0941, 0.0059, -0.0162, 0.4594, 172022, 1.1142, -0.4975, -0.1611, 3.1049, 0.0702, -0.0243
53.9920, -0.1244, 0.0097, 0.0476, 0.0045, -0.0171, 0.4599, 172042, 1.1206, -0.4896, -0.1607, 3.1071, 0.0763, -0.0245
54.0120, -0.1244, 0.0097, 0.0476, 0.0045, -0.0171, 0.4599, 172042, 1.1284, -0.4818, -0.1614, 3.1079, 0.0698, -0.0212
54.0320, 0.0148, -0.1634, 0.0882, 0.0042, -0.0185, 0.4608, 172062, 1.1352, -0.4741, -0.1611, 3.1093, 0.0716, -0.0184
54.0520, -0.1040, -0.1879, 0.0890, 0.0017, -0.0230, 0.4627, 172102, 1.1424, -0.4666, -0.1606, 3.1102, 0.0730, -0.0147
54.0720, -0.1373, -0.0129, 0.0927, -0.0003, -0.0260, 0.4636, 172122, 1.1496, -0.4591, -0.1604, 3.1123, 0.0753, -0.0119
54.0920, -0.1373, -0.0129, 0.0927, -0.0003, -0.0260, 0.4636, 172122, 1.1561, -0.4520, -0.1591, 3.1133, 0.0835, -0.0102
54.1120, -0.2419, 0.0742, 0.0914, -0.0038, -0.0326, 0.4658, 172162, 1.1638, -0.4447, -0.1593, 3.1136, 0.0766, -0.0048
54.1320, -0.0489, -0.1102, 0.0927, -0.0051, -0.0356, 0.4672, 172182, 1.1702, -0.4376, -0.1579, 3.1164, 0.0851, -0.0020
54.1520, -0.1269, 0.0363, 0.0882, -0.0066, -0.0398, 0.4683, 172202, 1.1775, -0.4306, -0.1575, 3.1182, 0.0851, 0.0018
54.1720, -0.1269, 0.0363, 0.0882, -0.0066, -0.0398, 0.4683, 172202, 1.1849, -0.4237, -0.1574, 3.1192, 0.0787, 0.0057
54.1920, -0.1505, 0.1812, 0.0994, -0.0080, -0.0469, 0.4709, 172242, 1.1915, -0.4170, -0.1558, 3.1212, 0.0864, 0.0079
54.2120, -0.0521, -0.1661, 0.1207, -0.0084, -0.0501, 0.4725, 172262, 1.1995, -0.4099, -0.1561, 3.1239, 0.0804, 0.0122
54.2320, -0.1572, 0.1051, 0.0806, -0.0093, -0.0536, 0.4733, 172282, 1.2059, -0.4038, -0.1548, 3.1251, 0.0869, 0.0123
54.2520, -0.1572, 0.1051, 0.0806, -0.0093, -0.0536, 0.4733, 172282, 1.2131, -0.3973, -0.1543, 3.1267, 0.0868, 0.0133
54.2720, -0.0951, 0.0634, 0.1210, -0.0099, -0.0569, 0.4763, 172322, 1.2206, -0.3911, -0.1541, 3.1287, 0.0867, 0.0127
54.2920, 0.0457, -0.1720, 0.0411, -0.0103, -0.0576, 0.4779, 172342, 1.2283, -0.3846, -0.1545, 3.1316, 0.0791, 0.0139
54.3120, -0.0664, 0.1524, 0.1398, -0.0094, -0.0576, 0.4791, 172362, 1.2355, -0.3789, -0.1546, 3.1328, 0.0777, 0.0136
54.3320, -0.0664, 0.1524, 0.1398, -0.0094, -0.0576, 0.4791, 172362, 1.2423, -0.3734, -0.1538, 3.1337, 0.0835, 0.0116
54.3520, 0.0196, 0.0583, 0.1626, -0.0079, -0.0567, 0.4822, 172402, 1.2501, -0.3677, -0.1545, 3.1353, 0.0763, 0.0115
54.3720, 0.0290, -0.0406, 0.0344, -0.0077, -0.0555, 0.4836, 172422, 1.2571, -0.3627, -0.1540, 3.1368, 0.0813, 0.0086
54.3920, 0.1003, 0.0527, 0.1196, -0.0070, -0.0546, 0.4850, 172442, 1.2644, -0.3574, -0.1541, 3.1380, 0.0810, 0.0081
54.4120, 0.1003, 0.0527, 0.1196, -0.0070, -0.0546, 0.4850, 172442, 1.2725, -0.3519, -0.1550, 3.1402, 0.0725, 0.0076
54.4320, 0.1390, 0.1438, 0.0788, -0.0045, -0.0524, 0.4878, 172482, 1.2793, -0.3474, -0.1548, 3.1412, 0.0769, 0.0073
54.4520, 0.1161, -0.0065, 0.1040, -0.0040, -0.0517, 0.4892, 172502, 1.2867, -0.3425, -0.1555, -3.1400, 0.0763, 0.0063
54.4720, 0.0906, 0.1513, 0.1091, -0.0023, -0.0518, 0.4904, 172522, 1.2942, -0.3379, -0.1562, -3.1389, 0.0762, 0.0060
54.4920, 0.0906, 0.1513, 0.1091, -0.0023, -0.0518, 0.4904, 172522, 1.3021, -0.3327, -0.1582, -3.1361, 0.0686, 0.0084
54.5120, 0.1269, 0.0648, 0.1564, -0.0014, -0.0513, 0.4929, 172562, 1.3090, -0.3290, -0.1593, -3.1358, 0.0747, 0.0068
54.5320, -0.0022, 0.0046, 0.0427, -0.0019, -0.0506, 0.4938, 172582, 1.3165, -0.3247, -0.1613, -3.1339, 0.0746, 0.0056
54.5520, 0.1000, -0.0500, 0.0400, -0.0010, -0.0506, 0.4948, 172602, 1.3238, -0.3206, -0.1640, -3.1332, 0.0739, 0.0059
54.5720, 0.1000, -0.0500, 0.0400, -0.0010, -0.0506, 0.4948, 172602, 1.3312, -0.3168, -0.1672, -3.1319, 0.0740, 0.0051
54.5920, 0.1000, -0.0500, 0.0400, -0.0010, -0.0506, 0.4948, 172602, 1.3387, -0.3132, -0.1709, -3.1300, 0.0744, 0.0042
54.6120, 0.1000, -0.0500, 0.0400, -0.0010, -0.0506, 0.4948, 172602, 1.3459, -0.3096, -0.1746, -3.1289, 0.0739, 0.0035
54.6320, 0.1000, -0.0500, 0.0400, -0.0010, -0.0506, 0.4948, 172602, 1.3535, -0.3063, -0.1789, -3.1278, 0.0726, 0.0034
54.6520, 0.1000, -0.0500, 0.0400, -0.0010, -0.0506, 0.4948, 172602, 1.3606, -0.3030, -0.1833, -3.1264, 0.0724, 0.0019
54.6720, -0.0688, -0.0941, 0.0551, -0.0002, -0.0456, 0.5011, 172722, 1.3678, -0.3000, -0.1881, -3.1260, 0.0707, 0.0011
54.6920, 0.2142, 0.1293, 0.0185, 0.0010, -0.0445, 0.5021, 172742, 1.3753, -0.2972, -0.1932, -3.1250, 0.0686, 0.0005
54.7120, -0.0360, 0.0734, 0.0245, 0.0026, -0.0435, 0.5028, 172762, 1.3826, -0.2947, -0.1982, -3.1249, 0.0625, -0.0006
54.7320, -0.0360, 0.0734, 0.0245, 0.0026, -0.0435, 0.5028, 172762, 1.3897, -0.2921, -0.2036, -3.1245, 0.0541, -0.0017
54.7520, 0.1016, 0.5295, 0.0277, 0.0152, -0.0419, 0.5035, 172802, 1.3964, -0.2898, -0.2088, -3.1241, 0.0398, -0.0019
54.7720, -0.1685, 0.7813, 0.0836, 0.0271, -0.0415, 0.5037, 172822, 1.4032, -0.2873, -0.2152, -3.1239, 0.0168, -0.0002
54.7920, 0.0597, 0.7913, -0.0597, 0.0419, -0.0421, 0.5035, 172842, 1.4097, -0.2853, -0.2208, -3.1247, -0.0013, 0.0004
54.8120, 0.0597, 0.7913, -0.0597, 0.0419, -0.0421, 0.5035, 172842, 1.4157, -0.2839, -0.2266, -3.1256, -0.0213, -0.0002
54.8320, 0.0239, 0.9673, -0.0366, 0.0791, -0.0424, 0.5025, 172882, 1.4217, -0.2827, -0.2325, -3.1270, -0.0398, 0.0001
54.8520, 0.0497, 0.9208, -0.0137, 0.0997, -0.0424, 0.5023, 172902, 1.4273, -0.2813, -0.2387, -3.1284, -0.0593, -0.0003
54.8720, -0.0462, 1.0800, 0.1441, 0.1197, -0.0426, 0.5016, 172922, 1.4323, -0.2805, -0.2449, -3.1295, -0.0769, -0.0001
54.8920, -0.0462, 1.0800, 0.1441, 0.1197, -0.0426, 0.5016, 172922, 1.4372, -0.2798, -0.2513, -3.1301, -0.0923, 0.0001
54.9120, 0.0027, 0.8200, 0.0640, 0.1562, -0.0428, 0.5006, 172962, 1.4413, -0.2794, -0.2578, -3.1305, -0.1049, 0.0004
54.9320, -0.0908, 0.7061, 0.0247, 0.1700, -0.0428, 0.4995, 172982, 1.4451, -0.2793, -0.2646, -3.1314, -0.1154, 0.0011
54.9520, 0.1156, 0.4822, -0.0559, 0.1815, -0.0428, 0.4990, 173002, 1.4483, -0.2795, -0.2716, -3.1320, -0.1237, 0.0021
54.9720, 0.1156, 0.4822, -0.0559, 0.1815, -0.0428, 0.4990, 173002, 1.4509, -0.2800, -0.2786, -3.1324, -0.1290, 0.0027
54.9920, -0.0374, 0.2833, -0.0677, 0.1972, -0.0435, 0.4981, 173042, 1.4528, -0.2806, -0.2856, -3.1331, -0.1347, 0.0033
55.0120, 0.0008, 0.1919, 0.0142, 0.2032, -0.0438, 0.4979, 173062, 1.4538, -0.2814, -0.2930, -3.1337, -0.1389, 0.0035
55.0320, -0.0960, 0.3185, -0.0462, 0.2073, -0.0436, 0.4969, 173082, 1.4545, -0.2828, -0.3004, -3.1347, -0.1407, 0.0024
55.0520, -0.0960, 0.3185, -0.0462, 0.2073, -0.0436, 0.4969, 173082, 1.4545, -0.2841, -0.3077, -3.1353, -0.1420, 0.0013
55.0720, 0.0914, 0.0527, 0.0546, 0.2115, -0.0412, 0.4955, 173122, 1.4537, -0.2857, -0.3152, -3.1361, -0.1420, 0.0001
55.0920, -0.0250, 0.0000, -0.0172, 0.2110, -0.0393, 0.4945, 173142, 1.4520, -0.2877, -0.3226, -3.1371, -0.1404, -0.0009
55.1120, 0.1726, -0.0712, -0.0857, 0.2101, -0.0375, 0.4939, 173162, 1.4499, -0.2898, -0.3300, -3.1382, -0.1398, -0.0013
55.1320, 0.1726, -0.0712, -0.0857, 0.2101, -0.0375, 0.4939, 173162, 1.4471, -0.2920, -0.3373, -3.1390, -0.1373, -0.0016
55.1520, 0.0046, -0.0559, -0.0266, 0.2063, -0.0354, 0.4925, 173202, 1.4437, -0.2947, -0.3447, -3.1394, -0.1327, -0.0023
55.1720, 0.1497, -0.2244, -0.0693, 0.2028, -0.0354, 0.4918, 173222, 1.4397, -0.2975, -0.3521, -3.1404, -0.1265, -0.0026
55.1920, -0.0476, -0.2403, -0.0836, 0.1972, -0.0354, 0.4910, 173242, 1.4353, -0.3006, -0.3593, -3.1408, -0.1173, -0.0028
55.2120, -0.0476, -0.2403, -0.0836, 0.1972, -0.0354, 0.4910, 173242, 1.4303, -0.3038, -0.3663, 3.1413, -0.1081, -0.0013
55.2320, 0.1132, -0.5276, -0.1011, 0.1791, -0.0361, 0.4892, 173282, 1.4247, -0.3070, -0.3733, 3.1411, -0.0958, -0.0006
55.2520, -0.1693, -0.6109, -0.1080, 0.1669, -0.0370, 0.4883, 173302, 1.4190, -0.3108, -0.3803, 3.1407, -0.0831, 0.0001
55.2720, 0.0269, -0.7182, -0.0008, 0.1532, -0.0370, 0.4875, 173322, 1.4127, -0.3146, -0.3872, 3.1403, -0.0686, -0.0005
55.2920, 0.0269, -0.7182, -0.0008, 0.1532, -0.0370, 0.4875, 173322, 1.4061, -0.3187, -0.3939, 3.1396, -0.0528, -0.0012
55.3120, -0.1664, -0.7822, -0.1150, 0.1223, -0.0374, 0.4857, 173362, 1.3993, -0.3230, -0.4004, 3.1392, -0.0333, -0.0039
